,,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME
EW14-NS26,WEEKENDS/HOLIDAY,16.4,16.4,190.2,174.3,201.8,213.4,395.4,614.0,793.8,858.3,864.1,928.4,1045.4,1070.9,922.3,854.9,889.4,918.8,985.8,591.0,8.2,8.8,311.1,636.7,819.0,1013.9,1082.6,1093.2,990.4,927.3,922.6,888.1,844.9,922.3,958.1,820.7,536.5,331.4,229.8,95.5
EW15,WEEKDAY,13.6,36.6,212.5,539.8,889.5,731.6,834.7,1392.3,2113.0,1943.7,1635.9,1692.3,2176.8,5678.8,10902.2,5526.2,3079.2,2232.0,1624.7,614.5,9.2,51.3,1584.1,4145.0,12647.9,8902.9,2850.4,1892.1,1834.5,2090.9,1541.9,1144.9,1004.9,1344.6,2351.7,1441.1,595.6,482.7,371.8,154.0
EW15,WEEKENDS/HOLIDAY,1.4,16.9,109.4,206.9,265.5,380.9,557.7,653.1,839.7,917.0,931.3,932.0,954.0,1033.0,931.9,844.3,717.5,660.0,774.5,338.8,10.9,4.2,375.2,708.9,854.5,1034.0,968.4,966.5,970.2,963.5,846.2,721.2,731.9,777.3,862.9,737.4,474.6,454.9,376.9,175.9
EW16,WEEKDAY,23.2,109.6,543.7,922.8,1299.6,1042.2,979.1,1266.1999999999998,1845.8,1226.7,1070.9,1253.4,1690.0,3749.9,4591.4,2116.8,1261.6,1207.8,719.3,254.79999999999998,29.4,10.4,1455.5,4483.9,5313.3,2991.7,1432.4,1217.6,1342.8,1812.3000000000002,1437.2,977.2,817.5,994.8,1625.4,1214.0,767.4,556.6,490.70000000000005,261.3
EW16,WEEKENDS/HOLIDAY,0.9,32.1,203.0,361.9,508.9,568.0,662.6999999999999,751.0,926.6999999999999,853.5,806.0,800.8,922.3,948.4,840.6,856.1,835.3,962.2,509.4,217.89999999999998,30.1,2.6,580.3,901.8,816.7,817.8000000000001,866.9,988.5,961.8,846.5,731.0,711.3,743.5,923.9,1093.9,1009.9,739.0,553.2,520.1,292.59999999999997
EW17,WEEKDAY,6.1,240.9,1608.6,2762.8,3478.9,1884.7,1067.8,1019.9,1139.1,1382.1,1251.5,1081.3,1235.9,1837.7,2627.3,1574.7,1078.6,988.4,702.2,242.9,53.2,17.2,584.9,1406.1,2270.2,1494.5,1020.7,1021.4,1307.0,1240.3,1203.3,1279.6,1428.3,2267.3,3978.0,2778.4,1714.6,1487.6,1312.6,640.7
EW17,WEEKENDS/HOLIDAY,3.1,43.7,443.1,624.3,792.1,1031.9,1109.1,1198.1,1280.4,1336.6,1318.7,1269.7,1306.3,1356.1,1236.0,1092.3,929.9,843.8,675.5,251.9,37.2,3.4,216.3,452.3,729.6,923.4,1012.0,1174.1,1325.6,1368.5,1276.6,1293.3,1369.7,1545.7,1500.4,1323.5,1179.7,1180.0,1114.1,621.6
EW18,WEEKDAY,7.7,144.6,915.4,1696.7,2101.0,1128.8,671.3,684.0,777.8,773.4,696.6,651.6,765.7,1564.8,2445.6,1198.5,635.9,478.1,321.3,112.7,26.5,22.1,681.6,1817.4,2744.4,1305.8,606.8,526.5,632.9,716.0,698.0,702.9,802.0,1152.3,1879.7,1409.6,875.4,743.1,637.0,313.9
EW18,WEEKENDS/HOLIDAY,2.7,20.2,242.2,350.4,499.1,604.3,723.8,766.3,841.7,787.8,706.6,698.7,699.0,761.0,739.5,605.6,463.6,363.0,280.8,137.3,21.5,4.3,200.2,401.3,602.4,650.1,598.5,599.3,667.5,707.5,685.8,709.2,708.2,726.1,736.2,669.8,612.9,619.8,584.9,322.3
EW19,WEEKDAY,4.2,106.0,781.8,1553.2,1909.0,973.7,559.3,507.4,540.0,546.4,452.7,530.6,616.9,1265.9,1815.3,1056.8,554.7,406.8,243.0,86.7,27.6,15.3,421.1,1375.7,1277.1,470.8,347.9,374.1,470.3,507.9,539.5,565.6,655.1,940.0,1704.2,1301.4,806.7,710.4,575.7,281.2
EW19,WEEKENDS/HOLIDAY,2.2,17.4,185.0,314.5,446.8,529.4,587.4,640.4,710.9,654.9,553.6,564.2,624.7,670.5,681.4,591.3,374.8,332.4,227.6,86.4,24.3,3.7,172.3,368.7,434.0,365.6,412.0,421.9,491.1,563.2,610.0,593.0,632.2,660.4,652.9,609.1,591.2,588.7,490.6,260.9
EW2,WEEKDAY,21.5,496.1,1740.0,3156.0,3112.5,1620.9,1281.2,1284.7,1421.9,1495.7,1546.2,1486.5,1579.8,2132.8,2891.9,2118.3,1530.1,1389.0,859.4,207.7,167.8,58.6,677.5,1733.9,1786.3,1218.1,1139.1,1192.6,1395.5,1556.8,1601.3,1738.7,1932.7,2540.0,4394.5,3547.4,1954.8,1528.1,1522.3,735.3
EW2,WEEKENDS/HOLIDAY,19.4,167.2,489.3,704.8,993.0,1305.3,1398.0,1610.1,1741.5,1838.4,1899.5,1803.6,1836.9,1923.0,1884.4,1646.3,1412.1,1309.8,872.5,212.7,176.5,24.9,184.9,496.9,667.1,872.4,1175.4,1406.4,1629.7,1838.6,1808.0,1815.7,1854.7,2108.2,2250.1,1916.9,1601.4,1296.7,1254.1,673.3
EW20,WEEKDAY,6.9,125.3,938.2,1543.9,1736.3,982.5,646.0,629.1,656.2,614.4,683.3,595.4,704.3,1343.8,1936.5,1020.6,572.4,419.2,266.6,110.8,28.0,29.6,533.4,1432.4,1828.4,1063.8,544.0,450.5,496.0,582.0,548.7,529.9,606.7,946.9,1532.0,1206.4,821.9,741.3,648.6,319.3
EW20,WEEKENDS/HOLIDAY,2.0,23.9,288.5,388.9,542.7,674.3,712.7,768.9,765.7,739.6,638.5,592.0,666.6,693.9,626.4,522.9,389.1,322.1,208.8,97.4,24.5,4.8,172.6,352.8,496.2,504.4,541.7,513.6,517.9,604.1,595.4,576.0,595.8,640.5,642.9,641.1,607.9,637.5,564.5,305.5
EW21,WEEKDAY,11.3,101.5,558.2,1172.5,1339.3000000000002,730.9,595.7,936.1,1299.3,1150.7,1040.4,1303.8,1675.8,3619.3,4779.2,2255.6,1326.7,1092.3000000000002,879.8,310.2,45.1,63.7,822.1999999999999,2593.7,4917.8,3024.5,935.0,828.3,1116.6,1286.2,924.8,777.5,863.8,1214.6,2045.6,1416.9,724.8,571.7,472.8,233.2
EW21,WEEKENDS/HOLIDAY,7.8999999999999995,32.4,184.60000000000002,267.5,387.3,480.2,687.9000000000001,882.0,792.3,976.0,1023.0,830.3,881.9000000000001,973.7,791.4,750.3,728.5999999999999,587.4000000000001,499.8,176.10000000000002,41.7,7.4,228.2,562.9,765.2,620.9000000000001,766.7,892.0,693.8,844.8,904.5,662.2,693.6,869.2,797.5999999999999,696.4000000000001,521.0,456.9,413.6,221.8
EW22,WEEKDAY,3.4,25.5,316.0,657.6,743.7,380.3,390.7,681.5,974.8,781.2,987.9,1389.4,1753.8,2296.6,1856.1,826.1,740.3,823.2,566.9,90.7,15.4,39.6,422.4,2232.7,3246.9,1987.5,1098.2,761.2,861.3,844.1,602.5,472.8,435.9,667.0,1203.4,603.7,337.3,290.2,261.3,106.6
EW22,WEEKENDS/HOLIDAY,3.6,7.3,68.1,117.0,183.2,222.1,234.5,294.9,328.7,329.6,337.6,338.2,348.8,433.5,403.9,271.0,173.7,119.5,110.2,37.8,11.5,4.4,56.8,162.5,256.1,289.1,284.6,298.5,329.4,379.7,402.0,357.1,327.0,289.1,286.4,263.7,255.7,248.7,228.6,97.8
EW23,WEEKDAY,26.8,257.1,2409.7,4535.5,4079.0,2175.3,1562.6,1685.8,1913.3,2156.9,2020.2,2214.3,2461.0,3862.0,4906.8,3066.8,2142.1,1793.7,1244.4,406.6,101.2,181.1,2078.9,4765.9,4308.0,2334.2,1738.6,1867.5,1994.5,1937.3,1899.8,1943.1,2154.4,3418.2,5459.3,3922.0,2306.1,1893.7,1642.2,737.0
EW23,WEEKENDS/HOLIDAY,20.7,73.3,671.5,1172.1,1466.9,1675.9,1855.3,2080.8,2180.1,2210.3,2065.2,2033.7,2041.6,2289.5,2273.1,1812.6,1508.7,1237.4,946.1,342.8,96.9,27.7,604.0,1127.1,1283.9,1371.4,1481.3,1646.1,1748.0,2000.1,1996.7,2007.0,2066.0,2418.4,2389.1,2155.9,1958.6,1783.1,1581.7,790.6
EW24-NS1,WEEKDAY,81.7,670.0,1953.4,3911.0,3527.9,2020.9,1624.3,1967.9,2721.9,3059.3,3084.2,3486.0,4355.7,8537.6,11393.6,7115.4,6114.1,5685.5,3528.3,980.9,209.9,265.2,4322.0,9241.7,8265.7,4366.4,3362.8,3479.3,3816.0,3678.2,3405.0,3393.7,3853.0,5802.0,9444.7,6402.5,3390.9,2107.5,1693.9,892.2
EW24-NS1,WEEKENDS/HOLIDAY,91.9,248.5,909.1,1473.6,1688.7,1675.6,1917.7,2446.3,3118.5,3867.1,4136.0,4645.0,5019.1,5364.5,5520.2,5237.7,5599.8,5396.5,3725.3,1050.8,252.8,38.3,1568.4,2153.8,2103.4,2760.7,3559.6,4664.2,5124.8,5281.0,4990.6,4701.5,4804.6,5695.4,5914.1,4734.9,3299.3,2201.3,1846.7,1067.1
EW25,WEEKDAY,4.4,267.2,908.7,2081.0,1612.9,590.1,319.9,260.5,253.4,217.4,196.8,331.5,267.7,408.5,409.3,294.2,208.8,185.2,132.7,47.9,43.0,18.0,168.1,543.5,371.0,171.3,142.0,163.2,194.1,211.6,250.1,283.8,378.7,707.8,1279.1,986.6,611.6,489.0,399.8,236.9
EW25,WEEKENDS/HOLIDAY,4.5,71.2,255.8,367.0,369.5,397.8,427.0,485.5,476.3,464.3,441.6,468.3,497.3,542.4,562.1,600.2,431.7,278.1,192.2,68.5,57.9,3.3,58.0,167.0,228.7,279.9,357.3,452.7,500.2,476.0,477.4,511.4,569.9,693.0,674.0,500.1,416.9,373.9,358.1,234.6
EW26,WEEKDAY,4.6,761.6,3192.7,6232.4,4942.5,2192.0,1382.2,1193.7,1213.2,1106.9,1100.0,1007.7,1126.2,2262.4,2399.4,1244.8,912.5,556.5,350.5,120.2,214.5,67.9,1214.5,2733.0,1498.6,570.5,442.5,465.7,645.2,826.0,914.6,1047.7,1348.9,2319.8,4083.5,3416.5,2275.3,1990.2,1761.0,970.8
EW26,WEEKENDS/HOLIDAY,2.7,258.6,1019.8,1450.4,1491.9,1609.8,1682.7,1773.3,1746.8,1600.6,1355.2,1260.2,1287.0,1485.8,1396.4,1167.3,844.9,582.8,401.6,143.1,229.2,12.9,363.4,722.5,662.4,559.3,592.6,679.7,882.3,1028.0,1066.9,1161.3,1304.8,1588.1,1688.8,1583.4,1616.9,1594.0,1628.1,991.6
EW27,WEEKDAY,9.4,915.9,3624.9,6415.9,4706.7,2280.8,1650.5,1674.6,1895.5,1934.0,1736.2,1875.7,2291.1,4054.1,4776.7,2927.2,2040.3,1669.2,997.1,235.2,304.2,226.7,2026.3,4461.6,3595.9,1776.5,1507.4,1485.6,1878.4,1999.2,2048.1,2366.8,2776.3,4736.1,7305.0,5851.5,3832.6,2995.0,2539.4,1327.0
EW27,WEEKENDS/HOLIDAY,6.3,290.1,1217.1,1746.1,1791.4,2080.3,2339.1,2599.5,2764.6,2724.5,2645.7,2544.2,2607.2,2976.0,2780.3,2297.0,1911.7,1595.5,1102.1,267.4,333.5,61.2,569.0,1241.3,1214.1,1244.7,1580.2,1793.9,2164.8,2410.3,2446.7,2672.7,2992.7,3646.6,3727.4,3603.3,3306.3,2853.1,2537.2,1455.6
EW28,WEEKDAY,2.8,698.7,3182.7,5788.0,3633.1,1441.6,1017.4,996.9,1074.1,1012.5,872.3,865.5,1187.1,2500.7,2628.5,1319.8,887.7,676.5,447.8,125.0,206.4,36.0,575.8,1694.9,1897.0,987.5,615.0,554.3,664.8,751.7,725.1,771.2,908.1,1742.8,2780.2,2434.9,1787.8,1560.4,1312.1,738.6
EW28,WEEKENDS/HOLIDAY,1.0,252.7,1017.7,1434.3,1334.3,1328.9,1448.0,1487.3,1437.0,1305.9,1149.0,1101.2,1191.9,1448.6,1318.6,996.6,669.5,494.5,361.9,89.3,251.4,11.4,175.7,641.1,611.1,458.3,433.9,537.2,658.8,785.8,831.8,891.7,1015.9,1236.1,1317.6,1407.8,1550.6,1547.4,1432.0,878.1
EW29,WEEKDAY,1.4,112.1,669.5,784.9,497.7,227.0,207.9,339.5,649.1,442.7,417.0,603.4,1026.3,3916.0,3401.0,1666.6,1143.3,542.3,226.5,81.9,20.6,271.6,2015.8,5602.1,3192.7,708.8,305.0,287.0,353.0,407.1,319.3,266.0,289.6,508.1,693.4,757.9,503.2,341.5,284.5,109.7
EW29,WEEKENDS/HOLIDAY,1.3,32.5,294.0,444.5,437.3,312.1,378.4,476.5,712.6,609.3,562.5,672.3,909.5,1360.9,891.0,730.1,597.2,362.4,193.3,54.3,40.3,61.2,635.0,1535.7,769.4,316.8,290.4,367.1,407.6,436.6,458.0,463.0,548.3,721.8,818.3,904.3,876.6,696.5,525.9,217.3
EW3,WEEKDAY,5.2,243.1,1047.5,2038.7,2457.7,1149.9,831.2,821.7,880.0,823.2,806.0,761.5,840.1,1210.7,1412.7,821.8,551.7,501.7,301.7,71.9,99.6,10.2,360.7,1119.1,924.9,569.1,516.9,539.2,654.4,770.0,833.2,877.0,1032.5,1325.9,2400.7,2121.5,1263.9,1074.7,937.7,468.0
EW3,WEEKENDS/HOLIDAY,4.2,100.3,265.5,427.9,650.9,796.2,855.9,891.6,864.5,871.1,821.4,778.3,768.9,848.9,804.8,654.2,548.1,464.3,338.1,82.6,88.1,2.8,139.9,263.1,347.9,410.0,475.8,542.3,698.7,762.3,799.4,814.3,855.9,955.9,1050.7,981.3,923.6,850.2,797.3,436.4
EW30,WEEKDAY,0.1,41.2,112.5,182.0,103.1,44.9,44.6,56.7,97.6,55.5,55.1,123.1,185.2,907.4,615.7,435.2,229.5,100.6,44.7,9.1,7.9,29.6,274.8,1079.9,780.6,110.8,47.9,33.5,45.8,36.4,39.0,24.6,29.0,73.7,114.5,102.7,73.6,59.0,43.7,29.1
EW30,WEEKENDS/HOLIDAY,0.2,19.5,67.6,139.9,112.1,90.9,102.6,117.4,153.3,110.9,108.6,146.8,224.7,316.1,188.2,170.1,103.6,39.0,31.8,12.9,19.7,7.6,108.8,282.6,220.9,71.4,29.5,43.7,54.0,48.5,57.7,58.2,63.8,100.8,142.5,140.0,165.7,150.6,133.6,73.2
EW31,WEEKDAY,0.1,47.3,137.1,97.7,124.6,56.7,50.7,79.9,137.6,86.8,89.0,132.9,280.1,1089.0,781.0,448.0,302.7,137.4,54.0,14.9,7.6,30.4,273.2,1218.0,821.8,160.0,57.0,42.3,42.0,48.3,42.7,24.3,35.6,53.3,85.5,123.1,81.2,64.1,53.8,26.7
EW31,WEEKENDS/HOLIDAY,0.2,24.1,91.1,109.8,132.6,98.2,103.6,118.0,185.3,154.6,119.1,156.9,236.1,368.7,222.0,155.7,137.4,46.9,24.6,5.9,17.0,4.7,111.5,396.9,176.9,68.5,30.5,40.5,30.6,43.9,45.0,41.1,58.1,75.8,115.9,148.5,148.7,137.2,118.5,59.1
EW32,WEEKDAY,0.0,19.8,72.7,156.6,154.7,80.8,75.0,92.8,130.3,87.8,99.8,128.6,243.6,946.4,744.0,355.7,263.4,109.1,70.0,14.3,13.4,29.5,298.0,1158.3,797.2,133.6,66.3,59.6,51.3,86.2,67.0,53.0,74.6,109.3,155.1,200.0,159.9,134.3,103.9,56.0
EW32,WEEKENDS/HOLIDAY,0.0,8.1,56.2,121.2,162.9,118.8,133.6,142.0,195.4,148.6,126.2,153.1,185.0,297.3,204.4,158.7,120.3,57.7,41.8,8.4,31.1,5.5,117.2,414.8,211.6,63.2,57.2,70.2,65.2,98.5,111.8,93.1,166.9,203.4,273.8,324.5,359.7,367.9,255.1,151.1
EW33,WEEKDAY,0.0,54.4,266.6,382.2,211.3,126.3,90.8,89.8,123.7,96.2,94.4,164.7,218.9,503.4,394.3,238.5,153.0,91.6,69.0,7.3,17.4,13.6,197.9,559.2,463.6,164.7,85.4,78.3,71.0,102.3,83.9,90.9,111.9,226.8,319.4,322.4,250.4,190.2,122.0,75.2
EW33,WEEKENDS/HOLIDAY,0.0,35.5,149.9,212.4,187.1,179.3,185.9,197.5,211.6,173.0,169.7,198.3,238.1,252.9,184.3,176.7,133.6,94.4,102.9,15.5,35.8,2.8,70.4,252.3,215.3,94.2,88.5,95.2,102.0,143.8,132.7,162.7,203.6,225.5,329.5,332.2,380.8,334.5,289.3,169.6
EW4,WEEKDAY,6.6,210.8,939.5,1680.5,2146.9,1038.8,707.1,666.1,700.7,618.7,670.0,761.0,885.1,1646.5,2058.2,957.5,545.4,352.0,230.3,71.1,133.2,25.5,707.3,2320.4,1327.1,524.5,333.1,298.6,385.2,450.4,492.5,566.5,687.5,827.3,1499.5,1489.0,948.5,886.7,840.6,466.1
EW4,WEEKENDS/HOLIDAY,4.4,93.0,310.0,432.2,647.9,824.2,820.5,819.4,813.6,725.0,683.9,656.1,745.5,823.3,767.5,620.5,465.0,345.6,275.8,86.4,149.9,5.9,201.1,572.3,448.0,381.5,377.8,414.2,458.8,520.3,537.5,589.5,625.4,715.8,783.9,760.7,731.9,776.2,724.0,457.2
EW5,WEEKDAY,11.7,418.6,1952.7,3495.4,4115.0,2313.4,1598.1,1484.9,1491.3,1600.1,1512.8,1401.8,1459.9,2416.6,2821.5,1793.9,1302.8,1094.4,730.6,231.0,133.1,41.2,863.1,1665.9,1729.8,1165.5,1046.3,1045.9,1273.0,1389.3,1398.2,1564.2,1828.0,2637.4,4784.0,3704.1,2205.1,1908.1,1887.1,950.5
EW5,WEEKENDS/HOLIDAY,8.0,139.5,637.7,931.7,1288.2,1616.5,1629.0,1743.0,1802.9,1882.2,1799.9,1641.7,1606.9,1784.4,1743.6,1469.0,1202.1,1019.8,732.4,206.1,127.1,8.7,282.6,593.7,731.9,948.0,1127.0,1258.2,1455.5,1612.8,1589.6,1660.8,1812.1,2134.4,2148.4,1919.8,1710.2,1551.3,1702.8,929.1
EW6,WEEKDAY,4.3,64.9,671.9,1351.6,1934.3,985.0,554.6,505.1,496.8,423.9,407.1,327.9,387.6,629.0,819.5,445.1,265.9,284.4,175.8,65.6,49.7,7.7,203.5,583.8,982.4,514.9,317.4,322.9,429.5,532.0,539.8,580.3,666.3,876.2,1750.1,1535.4,940.0,833.4,718.4,348.3
EW6,WEEKENDS/HOLIDAY,3.1,17.3,156.1,313.3,464.7,598.3,628.9,700.2,668.2,613.0,526.8,485.6,489.9,573.2,553.9,405.6,302.9,242.0,176.9,67.0,40.9,1.2,75.8,219.3,359.6,328.8,379.6,401.5,446.2,538.8,558.8,552.0,584.4,678.4,742.2,688.7,610.6,616.7,568.7,311.4
EW7,WEEKDAY,7.7,163.8,985.4,1653.2,1815.5,1035.9,696.1,652.5,662.0,608.6,550.3,510.3,610.5,911.2,1163.9,744.5,445.0,332.4,223.7,86.6,65.5,31.4,422.3,1143.2,1187.5,598.4,415.5,444.4,547.2,611.6,629.3,694.8,788.7,1138.6,2067.0,1672.1,1107.0,1048.0,971.0,474.7
EW7,WEEKENDS/HOLIDAY,5.9,52.6,346.5,511.9,623.1,755.0,771.5,797.0,839.0,818.5,730.3,691.4,653.4,761.3,748.8,587.1,419.1,278.1,221.9,85.5,57.8,6.4,178.1,395.2,536.8,526.9,535.9,577.7,639.1,696.5,657.5,695.9,709.3,859.3,893.6,882.5,847.7,874.1,887.2,486.4
EW8,WEEKDAY,33.6,116.2,1074.3,1964.5,2544.4,1552.4,1179.8000000000002,1396.1999999999998,1792.6999999999998,2276.9,2054.3,2259.6000000000004,2335.3,3860.0,5263.0,3336.3999999999996,2598.2,2571.5,1730.1000000000001,561.4,87.3,62.5,1003.5,2532.2,4393.5,3115.4,2094.3,1854.1,2335.0,2210.8999999999996,2037.3,1881.1,2015.1,2744.2,5003.7,3676.3999999999996,1904.3,1349.4,1166.6,591.5
EW8,WEEKENDS/HOLIDAY,29.5,35.0,455.7,644.1,835.5,1107.7,1518.8000000000002,1911.1,2398.2,2638.1,2563.7,2585.0,2957.7,3324.8999999999996,3239.6000000000004,2792.0,2271.5,2098.4,1503.1999999999998,545.8,89.30000000000001,14.2,419.7,819.7,1482.5,2502.1,3292.2000000000003,2952.8,3040.1000000000004,2877.6000000000004,2632.3,2638.1,2669.7,2763.9,2729.7,2269.3,1610.5,1167.1,1049.8000000000002,618.5999999999999
EW9,WEEKDAY,18.7,199.0,1495.8,2223.3,2424.4,1485.9,1009.4,876.5,928.4,1094.9,941.6,898.6,881.8,1339.3,1986.3,1155.5,810.4,759.5,528.3,225.9,79.8,36.8,443.7,1303.5,1635.9,972.9,574.6,588.4,686.2,790.8,754.6,841.5,913.9,1401.3,2484.5,2339.8,1527.1,1414.1,1370.0,668.2
EW9,WEEKENDS/HOLIDAY,14.3,61.5,796.9,911.2,868.7,1083.6,1165.5,1244.0,1361.1,1344.9,1193.5,1215.1,1262.0,1375.5,1315.8,1244.7,1048.7,928.5,660.6,301.4,69.0,7.9,190.9,440.0,765.0,997.1,1065.7,999.9,1044.3,1135.2,1120.0,1138.7,1263.0,1514.3,1608.7,1579.4,1343.8,1286.9,1312.2,684.9
NE1,WEEKDAY,11.399999999999999,54.1,299.6,739.7,1521.5,1030.3,830.8,1103.3,1577.1,2219.2,1991.1,2238.3,2820.5,4353.6,6336.5,4589.6,3887.0,3575.8,2842.4,879.3,20.799999999999997,8.2,1321.8,3061.7,5176.5,4509.1,3519.3999999999996,3104.8,3359.7,2569.7,2295.3,2016.4,2007.6999999999998,2504.0,3768.2,2546.1,1317.2,846.0,662.7,250.89999999999998
NE1,WEEKENDS/HOLIDAY,4.6,92.1,293.6,381.29999999999995,806.5,774.0999999999999,902.7,1168.2,1481.4,1878.5,2450.4,3115.1000000000004,3784.7999999999997,4275.8,4501.4,4524.5,4763.5,4606.200000000001,3781.3999999999996,1100.6,16.5,3.1,948.9,1662.1999999999998,2010.3,3457.7,4447.9,4619.1,4360.4,4044.2,4012.1,3544.7,3269.7,3156.1000000000004,2851.9,2196.1,1410.9,891.1,719.1,260.7
NE10,WEEKDAY,6.4,69.8,641.1,1273.3,1625.4,971.4,666.8,654.2,639.9,710.3,726.0,627.4,672.6,1108.0,1415.7,833.2,501.6,371.8,230.5,82.1,25.3,18.2,521.1,1517.9,1493.7,824.3,495.0,436.5,508.8,659.0,677.0,691.2,683.0,905.2,1515.2,1254.4,853.4,765.2,669.3,288.9
NE10,WEEKENDS/HOLIDAY,6.6,15.9,188.9,307.3,398.5,513.2,565.1,664.0,685.9,652.1,553.0,508.1,565.6,662.2,616.0,577.9,368.9,289.9,202.3,89.7,23.7,4.9,130.4,280.9,415.3,446.4,454.7,478.8,511.1,613.9,637.2,596.2,624.5,701.1,707.9,711.0,716.9,725.5,618.3,287.0
NE11,WEEKDAY,1.2,9.4,184.8,368.1,479.1,302.0,218.5,219.3,208.3,262.0,200.4,391.4,561.4,563.0,697.8,389.7,221.3,145.3,82.4,24.0,7.7,9.1,363.6,829.0,918.1,233.0,131.8,108.5,142.7,168.9,204.2,188.2,188.3,239.2,359.7,341.0,242.7,240.3,215.8,94.9
NE11,WEEKENDS/HOLIDAY,1.0,2.0,60.1,101.8,130.0,167.4,198.9,214.3,222.8,200.1,182.6,192.4,205.4,255.2,239.0,199.2,110.7,84.6,60.4,19.0,5.7,2.3,59.1,174.4,169.0,124.8,124.9,119.9,145.0,166.1,167.7,166.3,176.1,200.9,216.6,235.6,256.0,246.5,228.0,106.5
NE12,WEEKDAY,30.1,421.9,2727.3,5738.0,7320.4,3823.5,2287.8,2193.8999999999996,2373.2,2793.2,2691.8,2499.0,2519.1000000000004,3064.4,4067.7,3092.7,2457.0,2329.8,1552.6,460.5,203.0,38.599999999999994,1400.4,2549.7,2021.4,1615.6,1696.3000000000002,2034.9,2684.2,2815.4,2881.8,2977.6,3411.6,4943.4,9021.7,6803.200000000001,3959.1,3124.8,2816.8,1371.4
NE12,WEEKENDS/HOLIDAY,32.9,115.6,786.0999999999999,1160.4,1648.0,2077.5,2200.8,2403.3,2608.7,2886.1000000000004,2923.1,2809.8,2737.5,2934.8,2897.2,2483.4,2198.1000000000004,2026.3999999999999,1553.3000000000002,470.3,192.0,12.0,377.8,720.9,1103.3000000000002,1443.1,1948.4,2492.8,3002.1,3246.7,3066.5,3049.2,3269.9,3654.3,3796.3,3438.2,2898.7,2506.7,2389.3,1312.6999999999998
NE13,WEEKDAY,7.1,165.5,1031.2,2080.0,2416.9,1561.5,1150.0,1089.4,980.2,919.0,899.1,965.5,868.3,1116.2,1437.5,998.1,736.1,678.5,344.9,115.7,77.1,32.8,483.0,993.7,1217.9,931.8,760.2,702.0,762.0,862.9,995.0,1049.4,1214.3,1563.9,2708.6,2289.4,1364.4,1147.9,1047.9,541.6
NE13,WEEKENDS/HOLIDAY,7.2,42.9,293.8,464.0,715.3,988.6,1148.5,1246.6,1254.2,1185.9,1067.7,962.2,973.6,1062.6,1087.0,852.4,640.4,509.0,329.0,130.1,80.7,11.7,263.3,493.1,828.7,894.1,920.7,875.1,956.4,1057.8,962.2,978.7,1022.2,1137.3,1247.2,1124.2,1020.8,969.7,957.5,532.9
NE14,WEEKDAY,10.2,359.8,2176.7,4626.5,5235.7,2593.2,1724.2,1442.4,1332.0,1338.7,1210.8,1177.2,1111.5,1465.2,1709.9,1256.7,808.4,655.1,414.7,127.0,162.7,40.6,793.5,1602.1,980.3,714.6,698.5,741.4,958.0,1162.8,1276.5,1383.2,1655.7,2407.2,4577.0,3812.0,2463.2,2131.7,2122.6,989.2
NE14,WEEKENDS/HOLIDAY,8.0,87.4,623.7,857.9,1215.6,1516.0,1613.2,1615.0,1558.7,1545.7,1386.0,1280.5,1261.1,1418.9,1333.9,1043.6,773.2,593.7,411.4,125.5,141.2,8.5,202.3,445.7,643.8,751.2,831.4,916.7,1086.9,1246.3,1302.2,1410.6,1469.5,1684.9,1768.7,1685.0,1678.0,1775.2,1844.5,957.3
NE15,WEEKDAY,3.8,211.2,1617.5,3009.2,3220.2,1363.0,816.7,670.3,595.7,664.9,513.1,437.1,484.3,641.3,710.7,488.9,297.9,195.3,127.3,56.0,79.0,10.5,172.9,417.6,305.0,245.3,248.8,328.1,439.0,614.6,672.3,749.9,839.1,1241.6,2506.5,2223.0,1441.5,1276.0,1040.3,535.0
