,,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME
month,,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107
WEEKENDS/HOLIDAY,NS11,35485.0,34935.0,36045.0,36420.0,36095.0,36079.0,36476.0,34588.0,37141.0,35926.0,24928.0,34245.0,36526.0,34865.0,35289.0,34791.0,33791.0,31940.0,30090.0,27422.0,24874.0,9561.0,7406.0,14678.0,21066.0,24927.0,23940.0,25188.0,24794.0,26751.0,25341.0,26302.0,26819.0,26076.0,19110.0,18522.0,20866.0,36364.0,34190.0,35152.0,35495.0,35391.0,35147.0,35667.0,33643.0,36162.0,35366.0,24338.0,33660.0,35766.0,33931.0,34315.0,33988.0,33406.0,31907.0,30253.0,27017.0,24647.0,9508.0,7473.0,14556.0,0.0,20057.0,23522.0,24572.0,24377.0,25998.0,24901.0,25707.0,26306.0,25671.0,18864.0,18288.0,20681.0
WEEKENDS/HOLIDAY,NS12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2092.0,3835.0,5414.0,6563.0,6543.0,7040.0,7114.0,9771.0,9354.0,9063.0,9497.0,9042.0,6503.0,6381.0,7298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1772.0,3312.0,0.0,4800.0,5767.0,6154.0,6264.0,9120.0,8739.0,8522.0,8834.0,8371.0,5959.0,5911.0,6839.0
WEEKENDS/HOLIDAY,NS13,47602.0,46436.0,47824.0,48065.0,47767.0,47929.0,48475.0,45019.0,49118.0,47903.0,45802.0,45250.0,47908.0,44946.0,45639.0,44718.0,44167.0,42601.0,37489.0,34458.0,31875.0,12447.0,9233.0,18834.0,27526.0,32774.0,31958.0,33131.0,33201.0,35080.0,33678.0,33462.0,35102.0,34305.0,24467.0,23329.0,26602.0,49783.0,48183.0,49395.0,49242.0,49344.0,49428.0,50070.0,46166.0,50490.0,49288.0,47920.0,46923.0,49484.0,46066.0,46837.0,45779.0,45432.0,43928.0,39439.0,35426.0,32699.0,13038.0,9719.0,19587.0,0.0,27874.0,33062.0,34057.0,34252.0,36025.0,34723.0,34465.0,36074.0,35332.0,25365.0,24521.0,27805.0
WEEKENDS/HOLIDAY,NS14,24758.0,24137.0,25177.0,25352.0,24862.0,24819.0,25294.0,24136.0,25748.0,25506.0,21410.0,24272.0,26036.0,24850.0,24882.0,24593.0,25113.0,24197.0,22940.0,20517.0,18314.0,6977.0,5710.0,10978.0,16033.0,18933.0,18496.0,19481.0,19085.0,20628.0,19451.0,19848.0,20914.0,20025.0,14526.0,14232.0,16048.0,22279.0,21375.0,21902.0,21880.0,21393.0,21661.0,22169.0,21044.0,22445.0,22470.0,18518.0,21340.0,23024.0,21805.0,21616.0,21378.0,21861.0,21183.0,20299.0,17691.0,15853.0,6200.0,5183.0,9832.0,0.0,14099.0,16827.0,17599.0,17197.0,18527.0,17495.0,17750.0,18890.0,18008.0,13182.0,12850.0,14518.0
WEEKENDS/HOLIDAY,NS15,14664.0,14322.0,14788.0,15206.0,14877.0,14262.0,15166.0,13311.0,14888.0,14195.0,12209.0,13548.0,15206.0,13462.0,13836.0,13638.0,14294.0,13068.0,11934.0,11114.0,9579.0,3610.0,2799.0,5310.0,7570.0,8985.0,8942.0,9393.0,9184.0,9776.0,9516.0,9574.0,10252.0,9998.0,7113.0,7047.0,7866.0,13516.0,13179.0,13415.0,13982.0,13552.0,12924.0,13862.0,12164.0,13406.0,12849.0,10966.0,12349.0,13837.0,12231.0,12594.0,12391.0,13478.0,11866.0,11085.0,10222.0,8814.0,3333.0,2622.0,4884.0,0.0,6841.0,8219.0,8616.0,8434.0,8994.0,8752.0,8768.0,9382.0,9191.0,6495.0,6446.0,7242.0
WEEKENDS/HOLIDAY,NS16,43935.0,41814.0,43333.0,43327.0,43040.0,43446.0,44057.0,39524.0,43752.0,42921.0,42774.0,41000.0,43161.0,40895.0,41533.0,40807.0,41350.0,39521.0,36090.0,33134.0,30308.0,11430.0,8925.0,18081.0,26404.0,30988.0,30283.0,31270.0,30989.0,32824.0,31381.0,31291.0,32960.0,31993.0,22573.0,22250.0,24911.0,46080.0,44184.0,45460.0,45333.0,45181.0,45942.0,46806.0,41760.0,46260.0,45076.0,44969.0,43519.0,45785.0,43283.0,43997.0,43094.0,43615.0,42066.0,38387.0,36360.0,33259.0,12140.0,9537.0,19390.0,0.0,27110.0,32099.0,33119.0,32774.0,34775.0,33352.0,33107.0,34604.0,33719.0,23937.0,23812.0,26532.0
WEEKENDS/HOLIDAY,NS17,39448.0,38373.0,39424.0,38779.0,37552.0,36543.0,38487.0,35332.0,39681.0,38411.0,36629.0,35228.0,38611.0,36581.0,35860.0,34800.0,35786.0,33058.0,29980.0,28120.0,24911.0,7873.0,1897.0,5305.0,8443.0,10082.0,9768.0,10278.0,10086.0,10895.0,10261.0,10429.0,11231.0,10922.0,7370.0,7246.0,8268.0,38546.0,37253.0,38140.0,37572.0,36165.0,35192.0,37297.0,33976.0,38088.0,36982.0,35168.0,33894.0,37447.0,34913.0,34587.0,33448.0,34405.0,32008.0,29878.0,27082.0,23930.0,7488.0,1564.0,3394.0,0.0,5278.0,6208.0,6465.0,6325.0,6744.0,6496.0,6448.0,7180.0,6859.0,4590.0,4425.0,5166.0
WEEKENDS/HOLIDAY,NS18,12301.0,11896.0,12392.0,12304.0,12090.0,11900.0,12257.0,11491.0,12443.0,11949.0,11318.0,11512.0,12102.0,11565.0,11587.0,11133.0,11423.0,10810.0,10001.0,9619.0,8794.0,3874.0,3209.0,5677.0,7714.0,9045.0,8691.0,8931.0,8854.0,9253.0,9131.0,9114.0,9332.0,9246.0,6877.0,6762.0,7442.0,11577.0,11158.0,11561.0,11534.0,11286.0,11132.0,11505.0,10585.0,11527.0,10912.0,10408.0,10632.0,11180.0,10607.0,10678.0,10342.0,10540.0,10005.0,9380.0,8848.0,8190.0,3644.0,3041.0,5308.0,0.0,6899.0,8129.0,8347.0,8315.0,8697.0,8510.0,8458.0,8781.0,8663.0,6506.0,6426.0,6962.0
WEEKENDS/HOLIDAY,NS19,35167.0,33156.0,34674.0,34741.0,34185.0,33172.0,34335.0,30863.0,34167.0,34001.0,31600.0,31434.0,34440.0,31615.0,32688.0,31713.0,31943.0,30443.0,27156.0,25525.0,23212.0,8559.0,6574.0,13429.0,19758.0,23431.0,23174.0,23774.0,24196.0,24927.0,24182.0,23713.0,25236.0,24568.0,16887.0,16750.0,18880.0,36294.0,34345.0,35723.0,35945.0,35249.0,34310.0,35493.0,31579.0,35308.0,35122.0,32529.0,32700.0,35727.0,32515.0,33666.0,32828.0,32992.0,31460.0,28467.0,26550.0,24032.0,8971.0,7060.0,14198.0,0.0,19928.0,24138.0,24598.0,25166.0,25890.0,25064.0,24463.0,26077.0,25493.0,17490.0,17537.0,19624.0
WEEKENDS/HOLIDAY,NS2,22619.0,20684.0,21112.0,21961.0,21616.0,21120.0,22254.0,20656.0,22449.0,22200.0,21172.0,20974.0,22805.0,20636.0,21113.0,21116.0,21610.0,20082.0,19047.0,17514.0,15697.0,6123.0,4846.0,9356.0,13289.0,15686.0,15298.0,15946.0,15875.0,17051.0,16781.0,16838.0,17638.0,17165.0,12184.0,11783.0,13650.0,23908.0,21225.0,21646.0,22261.0,22109.0,21386.0,22611.0,20940.0,22944.0,22655.0,21543.0,21512.0,23583.0,21486.0,21931.0,21778.0,22281.0,20903.0,19903.0,18241.0,16381.0,6402.0,5081.0,9758.0,0.0,13368.0,15880.0,16457.0,16355.0,17708.0,17437.0,17471.0,18232.0,17753.0,12731.0,12325.0,14187.0
WEEKENDS/HOLIDAY,NS20,30125.0,27774.0,29630.0,29166.0,27637.0,28247.0,28770.0,25683.0,29371.0,28680.0,26721.0,27293.0,29522.0,27592.0,28877.0,26688.0,27625.0,26352.0,23110.0,19800.0,16815.0,7444.0,5859.0,10053.0,13664.0,16004.0,15494.0,16072.0,15473.0,16502.0,16161.0,14991.0,17217.0,16791.0,10025.0,10447.0,12155.0,29594.0,27222.0,29191.0,28581.0,27346.0,27877.0,28300.0,25531.0,29132.0,28543.0,26254.0,26897.0,29318.0,27273.0,28304.0,26490.0,27488.0,26088.0,23205.0,19601.0,16651.0,7214.0,5625.0,9787.0,0.0,12908.0,15255.0,15868.0,15204.0,16287.0,15966.0,14898.0,17032.0,16583.0,9900.0,10208.0,11906.0
WEEKENDS/HOLIDAY,NS21,26909.0,26075.0,27001.0,26758.0,26222.0,26950.0,27054.0,24941.0,27527.0,25832.0,24445.0,24428.0,27261.0,25206.0,24408.0,22363.0,22811.0,22593.0,21944.0,18422.0,14279.0,4292.0,5235.0,13563.0,24749.0,27917.0,30322.0,31966.0,32559.0,35683.0,33375.0,33424.0,35630.0,35058.0,22624.0,20929.0,24788.0,29415.0,28503.0,29441.0,29622.0,29376.0,30115.0,29840.0,27864.0,30050.0,28711.0,27561.0,26878.0,29922.0,28323.0,28809.0,25513.0,25700.0,25831.0,25556.0,20541.0,15930.0,4693.0,5374.0,13948.0,0.0,23364.0,31111.0,32762.0,33523.0,36865.0,34205.0,34344.0,36759.0,35957.0,23369.0,21426.0,25420.0
WEEKENDS/HOLIDAY,NS22,75518.0,70169.0,74296.0,74182.0,77538.0,90347.0,75381.0,64303.0,71929.0,69187.0,65516.0,66872.0,71062.0,64858.0,68191.0,64689.0,67776.0,77053.0,55604.0,44022.0,39583.0,10369.0,6421.0,19089.0,32912.0,38897.0,37896.0,38870.0,42952.0,49091.0,40737.0,36710.0,40110.0,39595.0,24793.0,24012.0,29004.0,79422.0,73983.0,78780.0,78598.0,81800.0,94865.0,79052.0,67991.0,75787.0,72669.0,68594.0,70995.0,75265.0,68737.0,71222.0,68387.0,73422.0,81567.0,60735.0,46868.0,42139.0,11171.0,6877.0,20218.0,0.0,33558.0,39325.0,40724.0,44541.0,51345.0,42473.0,38667.0,42202.0,41388.0,26084.0,25469.0,30814.0
WEEKENDS/HOLIDAY,NS23,36648.0,34840.0,36260.0,36249.0,38686.0,43114.0,37614.0,30698.0,35068.0,33395.0,31941.0,33268.0,35050.0,32968.0,35137.0,32445.0,33545.0,35081.0,25904.0,21678.0,19577.0,5178.0,2891.0,9546.0,18130.0,20784.0,20868.0,21304.0,22551.0,24725.0,21514.0,19169.0,21454.0,21147.0,12798.0,11644.0,14395.0,38664.0,36795.0,38476.0,37944.0,40608.0,44403.0,39370.0,32147.0,36947.0,34875.0,33326.0,34811.0,36937.0,34960.0,37013.0,33983.0,35709.0,36198.0,28135.0,22867.0,20771.0,5550.0,3080.0,10263.0,0.0,18342.0,22200.0,22714.0,23823.0,26069.0,22653.0,20400.0,22759.0,22451.0,13467.0,12072.0,15178.0
WEEKENDS/HOLIDAY,NS24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3143.0,9913.0,18132.0,21643.0,21434.0,22193.0,23598.0,25410.0,22019.0,20249.0,22786.0,22810.0,14014.0,13045.0,16104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2848.0,9091.0,0.0,16756.0,20285.0,20794.0,22187.0,24115.0,20879.0,19120.0,21365.0,21451.0,13032.0,11952.0,14879.0
WEEKENDS/HOLIDAY,NS27,2413.0,3133.0,2281.0,2298.0,2057.0,2196.0,2089.0,2360.0,2128.0,1972.0,1736.0,1881.0,2022.0,2393.0,1867.0,1797.0,1803.0,1821.0,1862.0,1094.0,902.0,327.0,256.0,461.0,683.0,949.0,918.0,978.0,945.0,1118.0,896.0,1092.0,1068.0,1009.0,738.0,893.0,1416.0,3961.0,5365.0,3870.0,3627.0,3421.0,3676.0,3288.0,4170.0,3248.0,3158.0,2671.0,3198.0,3535.0,4223.0,3189.0,3094.0,3013.0,3200.0,3411.0,1751.0,1217.0,344.0,266.0,519.0,0.0,1043.0,1223.0,1320.0,1262.0,1548.0,1094.0,1484.0,1329.0,1215.0,867.0,1067.0,1634.0
WEEKENDS/HOLIDAY,NS28,2247.0,2316.0,2195.0,2822.0,2451.0,2624.0,2384.0,2764.0,2600.0,2653.0,2096.0,2256.0,2534.0,2625.0,2602.0,3193.0,2557.0,2638.0,2656.0,1696.0,1380.0,443.0,371.0,600.0,1128.0,1736.0,1670.0,1954.0,2249.0,2430.0,1654.0,2310.0,2372.0,2379.0,1596.0,1555.0,1668.0,2052.0,2264.0,1964.0,2496.0,2310.0,2601.0,2339.0,2767.0,2521.0,2533.0,1965.0,2186.0,2238.0,2484.0,2300.0,2787.0,2348.0,2380.0,2601.0,1454.0,1270.0,379.0,324.0,533.0,0.0,1310.0,1483.0,1715.0,1951.0,2191.0,1467.0,2087.0,2134.0,2168.0,1427.0,1377.0,1518.0
WEEKENDS/HOLIDAY,NS3,14943.0,13595.0,13649.0,14895.0,14759.0,14497.0,15389.0,14394.0,15805.0,15209.0,15160.0,14860.0,15976.0,14605.0,15175.0,14976.0,15506.0,14455.0,13500.0,13124.0,11983.0,4876.0,3997.0,7417.0,10304.0,12198.0,11692.0,12357.0,12232.0,12890.0,12573.0,12826.0,13381.0,13227.0,9847.0,9537.0,10696.0,14358.0,13488.0,13716.0,14282.0,14099.0,13648.0,14594.0,13665.0,15008.0,14548.0,14431.0,14152.0,15177.0,13896.0,14260.0,14081.0,14654.0,13751.0,12989.0,12561.0,11519.0,4795.0,3969.0,7283.0,0.0,9714.0,11365.0,11908.0,11919.0,12411.0,12210.0,12374.0,13009.0,13001.0,9712.0,9398.0,10468.0
WEEKENDS/HOLIDAY,NS4,35787.0,34304.0,34832.0,34350.0,33522.0,32233.0,32834.0,30997.0,32947.0,32726.0,30686.0,30319.0,32075.0,29806.0,29847.0,30044.0,30447.0,28589.0,27660.0,25315.0,22964.0,8775.0,6675.0,12987.0,18317.0,21404.0,20834.0,22286.0,21414.0,22721.0,22176.0,22116.0,23144.0,22508.0,16234.0,15900.0,17868.0,36292.0,36405.0,38274.0,35157.0,34448.0,33089.0,34417.0,32413.0,34668.0,34388.0,31920.0,31965.0,33623.0,31707.0,31842.0,31766.0,32168.0,30371.0,29382.0,26986.0,24430.0,9211.0,7097.0,13655.0,0.0,18413.0,21718.0,23541.0,22487.0,23773.0,23417.0,23336.0,24497.0,23778.0,17372.0,16915.0,19021.0
WEEKENDS/HOLIDAY,NS5,25070.0,23522.0,24668.0,24694.0,24369.0,23485.0,24775.0,23286.0,24838.0,25086.0,23366.0,23325.0,24588.0,22493.0,23332.0,23231.0,23675.0,22066.0,20902.0,19753.0,17905.0,6757.0,5204.0,10589.0,15015.0,17802.0,17098.0,17938.0,17553.0,18645.0,17991.0,18111.0,18890.0,18509.0,13566.0,13159.0,14913.0,24388.0,23125.0,24194.0,24121.0,23874.0,22680.0,24223.0,22613.0,24132.0,24424.0,22668.0,22854.0,24048.0,22260.0,22744.0,22630.0,22855.0,21550.0,20617.0,19268.0,17618.0,6611.0,5089.0,10308.0,0.0,14134.0,16571.0,17242.0,17035.0,17951.0,17434.0,17638.0,18293.0,17958.0,13253.0,12890.0,14450.0
WEEKENDS/HOLIDAY,NS7,22454.0,21582.0,22141.0,22635.0,22694.0,21116.0,23073.0,20812.0,22413.0,30923.0,20723.0,21789.0,22230.0,20822.0,22510.0,21605.0,24732.0,21210.0,21157.0,19286.0,14098.0,2406.0,1437.0,1952.0,2643.0,3587.0,3554.0,3818.0,3586.0,3485.0,3287.0,3556.0,3895.0,4167.0,3431.0,3533.0,3442.0,19339.0,18449.0,19207.0,19646.0,19976.0,18629.0,19989.0,18220.0,20029.0,27821.0,17914.0,19501.0,20248.0,18970.0,20239.0,19577.0,22854.0,18827.0,18824.0,17529.0,12592.0,2295.0,1352.0,1880.0,0.0,3054.0,3618.0,3926.0,3632.0,3612.0,3286.0,3549.0,3983.0,4216.0,3373.0,3633.0,3590.0
WEEKENDS/HOLIDAY,NS8,17929.0,17294.0,18077.0,18239.0,18067.0,17616.0,18863.0,17411.0,18942.0,19670.0,17188.0,18597.0,19887.0,18060.0,19084.0,18704.0,19311.0,18456.0,17640.0,16655.0,14728.0,6331.0,5178.0,8880.0,11662.0,13815.0,13364.0,14228.0,13760.0,14289.0,14276.0,14314.0,14770.0,14476.0,11114.0,10897.0,11787.0,14910.0,14291.0,14925.0,15061.0,14726.0,14201.0,15412.0,13976.0,15472.0,16085.0,13968.0,15146.0,16054.0,15057.0,15310.0,15140.0,15759.0,14638.0,14067.0,13326.0,11822.0,5286.0,4324.0,7469.0,0.0,9481.0,11198.0,11895.0,11533.0,11920.0,12010.0,11914.0,12166.0,12000.0,9212.0,9024.0,10032.0
WEEKENDS/HOLIDAY,NS9,42126.0,39967.0,41201.0,42235.0,41789.0,41094.0,41936.0,37085.0,40924.0,40501.0,40367.0,37326.0,39661.0,37435.0,37241.0,36671.0,37338.0,35650.0,33240.0,28295.0,25670.0,9634.0,7929.0,16142.0,22978.0,27078.0,25929.0,26888.0,27225.0,28793.0,27964.0,27413.0,28356.0,27615.0,19723.0,19910.0,22981.0,45508.0,44046.0,45393.0,46754.0,46278.0,45628.0,46109.0,40847.0,44896.0,45331.0,45334.0,41827.0,44977.0,42651.0,41934.0,41715.0,43057.0,40674.0,38482.0,33748.0,30206.0,11532.0,9374.0,18638.0,0.0,25428.0,29666.0,30723.0,30988.0,32803.0,31913.0,31273.0,32479.0,31593.0,22757.0,22664.0,25435.0
WEEKENDS/HOLIDAY,PE1,3122.0,2925.0,3006.0,3112.0,2947.0,2856.0,3143.0,2926.0,3116.0,3024.0,2976.0,2843.0,3106.0,2916.0,2920.0,2829.0,2807.0,2622.0,2362.0,2367.0,2153.0,852.0,626.0,1235.0,1816.0,2158.0,2076.0,2095.0,2139.0,2151.0,2144.0,1986.0,2219.0,2272.0,1616.0,1442.0,1703.0,3045.0,2817.0,2927.0,2998.0,2836.0,2751.0,3018.0,2789.0,2972.0,2966.0,2928.0,2716.0,2997.0,2803.0,2811.0,2697.0,2702.0,2491.0,2474.0,2276.0,2106.0,812.0,531.0,1198.0,0.0,1655.0,2013.0,2040.0,2095.0,2176.0,2124.0,2017.0,2107.0,2215.0,1630.0,1580.0,1669.0
WEEKENDS/HOLIDAY,PE2,4546.0,4270.0,4360.0,4438.0,4284.0,4234.0,4543.0,4233.0,4425.0,4329.0,4246.0,4088.0,4470.0,4195.0,4141.0,4092.0,4118.0,3822.0,3146.0,3319.0,3044.0,1168.0,917.0,1831.0,2606.0,3151.0,3055.0,3105.0,3182.0,3232.0,3342.0,3032.0,3278.0,3408.0,2390.0,2238.0,2535.0,4264.0,4029.0,4079.0,4162.0,4081.0,3997.0,4230.0,4000.0,4138.0,4068.0,3994.0,3863.0,4199.0,3931.0,3868.0,3853.0,3859.0,3520.0,3496.0,3127.0,2915.0,1153.0,903.0,1756.0,0.0,2468.0,2910.0,2929.0,3052.0,3118.0,3149.0,2916.0,3102.0,3206.0,2269.0,2173.0,2434.0
WEEKENDS/HOLIDAY,PE3,5302.0,4913.0,4969.0,5065.0,4821.0,4568.0,5080.0,4682.0,5000.0,4839.0,4778.0,4570.0,5065.0,4664.0,4718.0,4572.0,4646.0,4249.0,3684.0,3820.0,3477.0,1339.0,962.0,1938.0,2807.0,3352.0,3238.0,3286.0,3382.0,3510.0,3609.0,3219.0,3775.0,3945.0,2871.0,2518.0,3081.0,5300.0,4847.0,4933.0,5046.0,4727.0,4541.0,5057.0,4629.0,4981.0,4854.0,4767.0,4570.0,4986.0,4662.0,4740.0,4539.0,4602.0,4153.0,4063.0,3857.0,3485.0,1316.0,920.0,1926.0,0.0,2713.0,3245.0,3287.0,3396.0,3584.0,3628.0,3283.0,3697.0,3967.0,2834.0,2598.0,3105.0
WEEKENDS/HOLIDAY,PE4,1437.0,1445.0,1401.0,1417.0,1369.0,1314.0,1391.0,1388.0,1447.0,1327.0,1498.0,1279.0,1412.0,1377.0,1357.0,1273.0,1274.0,1182.0,1078.0,1105.0,1019.0,333.0,238.0,560.0,990.0,1191.0,1083.0,1167.0,1128.0,1256.0,1171.0,1232.0,1260.0,1301.0,852.0,719.0,883.0,1479.0,1500.0,1411.0,1465.0,1385.0,1334.0,1427.0,1424.0,1445.0,1332.0,1516.0,1282.0,1419.0,1429.0,1344.0,1308.0,1279.0,1206.0,1224.0,1154.0,1053.0,357.0,302.0,589.0,0.0,1017.0,1108.0,1164.0,1169.0,1302.0,1211.0,1258.0,1327.0,1351.0,883.0,716.0,914.0
WEEKENDS/HOLIDAY,PE5,4308.0,4077.0,4109.0,4208.0,4084.0,3968.0,4360.0,4040.0,4280.0,4185.0,4050.0,3963.0,4270.0,4092.0,4012.0,3972.0,4006.0,3778.0,3113.0,3242.0,2924.0,1098.0,796.0,1668.0,2531.0,2949.0,2823.0,2944.0,3031.0,3109.0,3154.0,2962.0,3211.0,3289.0,2277.0,2156.0,2499.0,4051.0,3814.0,3842.0,3914.0,3785.0,3697.0,4036.0,3788.0,3964.0,3837.0,3766.0,3684.0,3904.0,3760.0,3705.0,3670.0,3673.0,3445.0,3310.0,2995.0,2698.0,1061.0,841.0,1591.0,0.0,2273.0,2614.0,2730.0,2820.0,2848.0,2905.0,2775.0,2994.0,3085.0,2182.0,2006.0,2349.0
WEEKENDS/HOLIDAY,PE6,4862.0,4882.0,5033.0,5226.0,5225.0,5020.0,5510.0,5037.0,5600.0,5342.0,5325.0,5093.0,5459.0,5272.0,5231.0,5239.0,5276.0,4770.0,3883.0,4434.0,4165.0,1675.0,1168.0,2378.0,3452.0,4153.0,3968.0,4051.0,4106.0,4073.0,4218.0,3750.0,4266.0,4433.0,3114.0,2933.0,3396.0,4651.0,4612.0,4807.0,4988.0,4934.0,4746.0,5162.0,4763.0,5259.0,5125.0,5056.0,4811.0,5228.0,4957.0,4972.0,4946.0,4949.0,4452.0,4331.0,4217.0,3932.0,1560.0,1146.0,2312.0,0.0,3223.0,3740.0,3851.0,3859.0,3769.0,3999.0,3513.0,3992.0,4123.0,2916.0,2654.0,3180.0
WEEKENDS/HOLIDAY,PE7,3472.0,3282.0,3431.0,3468.0,3345.0,3306.0,3450.0,3162.0,3411.0,3271.0,3197.0,3147.0,3351.0,3158.0,3172.0,3130.0,3218.0,3020.0,2622.0,2670.0,2440.0,917.0,567.0,1396.0,2063.0,2411.0,2379.0,2487.0,2533.0,2508.0,2515.0,2321.0,2517.0,2669.0,1829.0,1725.0,1991.0,3232.0,3064.0,3167.0,3195.0,3102.0,3071.0,3197.0,2939.0,3122.0,2993.0,2946.0,2902.0,3032.0,2895.0,2921.0,2924.0,2978.0,2721.0,2632.0,2433.0,2245.0,900.0,649.0,1342.0,0.0,1880.0,2191.0,2294.0,2371.0,2295.0,2382.0,2134.0,2467.0,2530.0,1777.0,1533.0,1906.0
WEEKENDS/HOLIDAY,PW1,863.0,797.0,917.0,1023.0,919.0,782.0,906.0,746.0,944.0,895.0,888.0,983.0,1071.0,972.0,1028.0,985.0,1031.0,768.0,654.0,850.0,698.0,94.0,30.0,239.0,622.0,751.0,758.0,907.0,787.0,771.0,867.0,664.0,885.0,901.0,459.0,386.0,600.0,865.0,825.0,922.0,1023.0,890.0,773.0,904.0,750.0,955.0,866.0,836.0,937.0,1048.0,962.0,1027.0,961.0,1005.0,761.0,751.0,867.0,700.0,88.0,25.0,221.0,0.0,584.0,712.0,874.0,748.0,690.0,795.0,606.0,863.0,858.0,443.0,348.0,594.0
WEEKENDS/HOLIDAY,PW3,359.0,360.0,392.0,427.0,466.0,468.0,520.0,518.0,590.0,584.0,585.0,615.0,698.0,665.0,650.0,661.0,639.0,582.0,436.0,481.0,396.0,103.0,28.0,59.0,92.0,119.0,163.0,185.0,210.0,225.0,202.0,199.0,242.0,266.0,224.0,230.0,255.0,343.0,339.0,388.0,408.0,449.0,480.0,529.0,533.0,574.0,546.0,546.0,604.0,689.0,663.0,645.0,651.0,618.0,555.0,470.0,479.0,406.0,99.0,28.0,72.0,0.0,155.0,214.0,261.0,260.0,306.0,241.0,246.0,284.0,321.0,251.0,255.0,278.0
