,,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME
EW14-NS26,WEEKDAY,27.4,30.0,115.9,316.1,528.2,628.0,977.7,2398.1,3682.7,2374.5,2116.2,2310.2,2927.8,7292.0,15173.0,8209.9,4388.1,2852.2,1893.5,938.7,5.2,130.4,1855.9,4858.8,16611.0,11517.3,3274.3,2153.4,2365.9,3970.3,2508.0,1525.1,1418.1,1601.5,2130.9,1289.8,546.7,346.2,234.4,92.4
EW14-NS26,WEEKENDS/HOLIDAY,19.8,26.6,114.2,181.3,221.2,284.0,528.0,832.6,1070.3,1214.8,1119.7,1232.9,1386.6,1422.9,1288.6,1149.0,1076.2,1019.6,1176.3,716.0,8.0,15.9,390.8,933.0,1175.2,1335.9,1387.4,1260.4,1174.3,1116.9,1045.1,992.8,968.4,1075.9,1153.4,933.2,544.3,381.4,276.1,141.1
EW15,WEEKDAY,9.0,41.3,186.1,586.3,918.7,722.7,804.1,1380.1,2011.5,1841.6,1639.2,1796.2,2326.5,6272.5,11843.3,6109.3,3481.6,2661.0,1875.5,695.2,8.0,49.4,1676.2,4392.0,13439.0,9506.7,3122.4,2097.8,1953.1,2198.4,1652.8,1237.0,1065.6,1480.4,2649.1,1575.8,619.0,492.9,372.4,157.9
EW15,WEEKENDS/HOLIDAY,7.9,23.9,116.6,240.1,301.4,404.1,567.0,760.7,1027.4,1141.2,1211.1,1281.1,1385.6,1486.4,1332.2,1172.9,930.4,956.2,1041.4,483.0,10.0,5.7,477.7,930.4,1227.1,1429.8,1293.6,1251.4,1235.7,1256.8,1064.4,908.6,943.6,969.2,1140.4,904.7,525.2,469.7,432.6,221.4
EW16,WEEKDAY,4.0,100.7,497.8,1011.7,1440.6999999999998,1116.1,1022.5,1381.8,1901.9,1234.9,1139.3,1439.6,2063.6000000000004,4477.8,5381.2,2481.1000000000004,1487.1999999999998,1342.4,832.3,296.7,61.7,11.2,1440.6999999999998,4593.5,5525.7,3144.9,1533.9,1227.0,1411.2,1982.3,1496.9,957.8000000000001,811.7,1010.5999999999999,1686.1999999999998,1220.1,735.5,567.9,490.29999999999995,737.3
EW16,WEEKENDS/HOLIDAY,6.9,48.8,272.0,510.70000000000005,638.7,716.0,791.7,913.4000000000001,1187.0,1104.2,976.8,1022.6,1232.8000000000002,1308.9,1129.3,1073.1,865.1,847.1,553.3,260.4,107.89999999999999,5.3,673.2,1298.8,1090.8,958.0,927.1999999999999,973.7,1007.1999999999999,957.3,773.2,708.3,767.7,902.8,1048.8000000000002,919.4000000000001,725.8000000000001,578.1999999999999,562.7,1357.8999999999999
EW17,WEEKDAY,2.7,261.7,1415.5,2855.1,3816.9,2023.7,1136.0,1094.5,1219.6,1385.3,1106.9,1044.9,1278.3,2004.2,2748.5,1660.2,1077.4,1044.8,730.2,188.3,28.8,16.9,502.6,1546.6,2551.9,1577.7,1053.4,1005.8,1288.0,1170.2,1107.5,1220.3,1449.3,2333.3,4046.5,2976.9,1795.2,1591.3,1432.8,538.0
EW17,WEEKENDS/HOLIDAY,2.0,77.8,579.0,839.1,1054.1,1309.4,1294.7,1372.4,1455.6,1558.7,1494.3,1384.4,1455.2,1472.6,1471.8,1240.6,920.4,935.0,769.2,152.2,21.2,3.7,260.7,646.3,872.4,1097.8,1134.2,1271.1,1372.4,1476.8,1418.0,1377.7,1514.0,1703.6,1685.3,1543.1,1334.2,1303.8,1267.7,479.6
EW18,WEEKDAY,1.9,133.3,775.6,1693.2,2299.0,1217.8,704.2,691.9,804.1,712.4,598.1,648.2,791.1,1656.4,2596.1,1273.1,655.9,534.6,354.4,97.0,18.7,26.0,508.0,1777.6,2967.2,1393.7,647.9,542.8,697.9,735.1,645.6,675.5,773.0,1168.7,1916.0,1499.9,936.8,816.2,699.1,284.0
EW18,WEEKENDS/HOLIDAY,0.3,38.6,324.1,470.2,643.1,737.7,867.0,856.1,959.4,930.6,775.3,777.8,873.3,935.6,897.7,725.3,464.7,426.2,323.1,69.9,15.2,7.4,256.4,641.7,847.4,839.4,643.2,651.6,707.2,816.4,773.6,741.9,799.9,779.7,851.6,808.9,676.2,667.4,661.1,250.6
EW19,WEEKDAY,2.0,106.8,641.3,1560.8,2050.1,1061.7,594.3,554.1,557.7,543.0,440.9,559.1,640.6,1356.5,1936.0,1093.7,622.0,507.3,273.8,64.5,14.8,13.7,463.0,1426.9,1421.9,506.5,354.3,411.0,492.0,486.1,492.8,541.3,630.9,965.4,1787.5,1364.8,835.7,770.0,620.9,240.9
EW19,WEEKENDS/HOLIDAY,1.6,30.4,241.9,403.3,558.7,638.7,690.6,718.7,837.3,777.3,629.2,608.3,776.3,836.4,904.7,739.6,457.4,374.6,246.0,59.6,12.8,5.3,213.7,610.7,581.6,485.1,480.6,452.8,518.6,634.4,667.2,639.4,694.4,734.8,730.0,707.4,656.6,638.9,613.8,198.7
EW2,WEEKDAY,16.0,530.0,1497.8,3086.6,3253.5,1709.2,1323.4,1338.6,1463.5,1535.1,1430.9,1379.9,1553.1,2175.3,2858.9,2052.5,1540.0,1442.3,879.9,185.1,176.1,59.3,558.3,1488.7,1855.6,1233.2,1159.1,1219.7,1447.9,1554.0,1467.0,1558.0,1874.1,2585.9,4448.8,3604.1,1990.4,1662.4,1584.9,785.9
EW2,WEEKENDS/HOLIDAY,20.6,224.2,635.2,936.8,1299.4,1602.2,1646.8,1841.1,1951.4,2209.7,2074.6,2026.4,2058.2,2221.2,2185.7,1836.7,1518.3,1478.7,959.4,210.1,199.7,32.4,247.1,676.1,922.0,1101.0,1382.7,1543.0,1827.1,1982.0,1986.2,1987.0,2096.8,2408.6,2585.9,2289.1,1738.7,1453.7,1422.8,843.8
EW20,WEEKDAY,1.6,126.4,846.5,1583.0,1852.6,1066.1,674.0,657.3,683.9,620.7,534.8,561.6,717.9,1378.1,2044.3,1038.6,573.2,465.2,303.5,80.5,17.5,29.8,460.9,1254.9,1974.3,1158.6,585.7,458.3,514.7,551.4,510.1,513.0,600.8,986.2,1643.8,1271.0,883.6,778.1,692.1,293.1
EW20,WEEKENDS/HOLIDAY,1.0,41.8,373.8,529.8,680.9,817.9,803.7,858.0,896.9,896.3,715.8,631.7,727.4,803.8,730.4,576.8,406.9,377.8,245.1,60.4,14.0,7.7,205.2,456.4,585.4,664.6,624.2,554.1,545.4,690.2,658.7,613.3,648.0,717.0,763.6,779.3,672.6,683.4,670.6,247.1
EW21,WEEKDAY,12.2,99.9,496.6,1186.7,1418.3,815.2,748.5,1102.1,1455.2,1249.8,1016.5999999999999,1209.2,1685.5,3832.3,4970.1,2443.8,1401.5,1224.3,988.5,308.4,47.0,65.4,809.7,2612.4,5325.2,3334.6000000000004,1105.2,944.0,1244.0,1408.1,916.5999999999999,740.0,841.1,1253.7,2096.6,1466.6999999999998,789.6,622.5,504.5,324.9
EW21,WEEKENDS/HOLIDAY,9.6,41.4,229.20000000000002,344.5,479.0,627.6,892.3,909.0,966.1,1192.8,1218.1999999999998,965.1,1227.8,1259.4,1023.8,994.8,838.0999999999999,731.0999999999999,928.0999999999999,217.60000000000002,57.9,14.2,273.7,642.2,1018.8,832.5,868.3,1139.3,849.0,1031.6,1092.9,796.4,848.2,1146.1,1059.2,842.5,601.2,507.5,478.5,397.40000000000003
EW22,WEEKDAY,2.0,26.4,271.9,699.3,793.7,405.0,421.2,817.3,1128.7,848.4,970.5,1526.5,2087.6,2559.2,1893.5,948.0,893.2,1157.7,759.0,103.2,8.6,32.2,295.1,2354.7,3905.0,2511.7,1317.9,830.2,1012.0,935.3,601.8,482.0,460.6,757.2,1333.8,691.4,360.7,314.0,273.7,98.6
EW22,WEEKENDS/HOLIDAY,0.6,8.1,92.7,171.1,240.9,279.0,333.6,323.8,374.9,361.6,284.4,289.8,355.6,416.1,450.4,363.9,267.4,197.4,197.7,46.8,8.3,6.8,74.9,229.4,350.6,323.2,284.2,289.2,338.2,398.2,376.2,391.6,357.4,324.8,372.3,331.9,264.0,280.3,249.3,81.2
EW23,WEEKDAY,18.0,274.1,2244.7,4661.3,4356.2,2360.8,1634.4,1724.6,2007.9,2136.7,1798.9,1993.3,2414.1,4072.9,5015.1,3162.7,2164.0,1953.4,1343.7,387.1,58.9,160.5,1645.7,4583.6,4727.0,2448.6,1825.5,1893.9,2068.1,1952.1,1784.4,1808.6,2096.8,3496.2,5583.8,4038.2,2398.3,2032.3,1786.5,644.4
EW23,WEEKENDS/HOLIDAY,12.1,102.0,939.8,1635.1,1899.0,2081.0,2192.0,2397.9,2530.7,2567.9,2262.4,2238.1,2250.9,2642.6,2602.9,2172.7,1592.7,1454.6,1111.2,249.3,54.1,49.9,749.2,1580.6,1704.8,1705.1,1752.6,1774.9,1899.9,2245.1,2125.0,2058.0,2293.8,2685.2,2765.8,2508.2,2098.1,1924.0,1780.1,610.2
EW24-NS1,WEEKDAY,216.0,643.3,1923.5,4180.0,3802.7,2110.8,1685.2,1946.1,2645.7,3032.0,3060.1,3456.7,4480.6,9143.0,12251.9,7536.0,6505.2,6288.4,3782.7,1052.7,163.1,283.8,4381.7,9801.4,8825.7,4614.5,3481.8,3673.0,4119.6,3905.7,3397.0,3318.8,3873.2,6147.9,10055.4,6671.0,3368.1,2186.2,1790.4,924.2
EW24-NS1,WEEKENDS/HOLIDAY,376.2,303.9,1112.3,1953.0,2027.3,1867.7,2037.6,2588.7,3477.7,4337.6,4610.1,5105.2,5393.8,5996.1,6163.0,5897.3,6049.2,6272.8,4198.3,1204.7,235.0,71.7,1884.7,2638.0,2755.4,3372.7,4233.7,5099.0,5541.2,5862.6,5393.8,4901.7,5094.4,6185.6,6520.0,5210.9,3409.9,2190.4,1961.2,1204.9
EW25,WEEKDAY,3.1,275.5,912.3,2262.2,1683.0,623.9,338.0,279.1,268.8,267.0,206.9,361.3,297.1,444.2,435.3,290.2,208.0,188.8,134.0,42.4,34.4,16.7,161.2,585.6,414.6,186.8,151.2,168.5,193.5,200.8,237.5,293.5,387.3,721.6,1338.2,1069.3,674.5,530.0,431.5,231.1
EW25,WEEKENDS/HOLIDAY,5.7,100.0,366.7,537.3,500.8,465.9,465.6,466.4,443.6,459.1,413.7,400.3,437.2,498.0,531.6,527.9,386.4,281.0,182.3,65.6,38.3,6.6,67.0,179.7,251.8,271.7,303.0,356.0,435.7,440.3,425.3,445.8,506.3,667.3,716.8,588.9,459.4,403.3,391.3,233.2
EW26,WEEKDAY,1.7,777.1,3118.6,6623.9,5302.6,2344.0,1464.6,1274.4,1223.9,1111.3,903.5,836.1,1105.0,2297.3,2429.7,1307.1,947.1,552.8,380.2,109.3,181.1,68.7,1016.3,2525.1,1567.1,627.1,454.8,478.5,662.0,768.1,788.8,937.3,1267.8,2432.5,4290.6,3631.2,2482.2,2145.5,1907.5,937.3
EW26,WEEKENDS/HOLIDAY,2.1,334.3,1349.1,2025.1,1951.0,2008.6,1997.0,1934.3,1941.0,1746.4,1457.9,1385.0,1450.1,1773.6,1663.8,1270.6,846.3,571.3,428.1,118.6,194.9,21.9,504.7,1023.3,824.2,664.2,636.6,723.8,950.1,1138.9,1179.2,1242.4,1403.9,1831.1,1926.0,1815.4,1786.2,1755.1,1788.4,974.3
EW27,WEEKDAY,4.2,942.7,3434.4,6892.1,5121.0,2398.0,1761.6,1757.1,1980.0,2016.0,1684.7,1875.1,2280.8,4229.9,4932.5,3038.9,2066.3,1726.3,1044.7,207.5,269.2,249.9,2021.3,4766.3,3660.6,1814.8,1542.6,1552.5,1940.4,1953.8,1886.8,2149.4,2718.5,4916.2,7599.7,6170.1,4038.4,3221.6,2624.6,1326.0
EW27,WEEKENDS/HOLIDAY,7.6,411.2,1672.0,2360.7,2259.9,2391.9,2417.4,2679.1,2986.8,2970.0,2674.9,2625.0,2715.7,3273.8,3214.2,2562.4,2001.9,1758.7,1181.0,261.2,339.0,87.4,798.7,1720.0,1484.4,1396.3,1683.7,1909.9,2302.6,2629.7,2658.4,2827.9,3170.7,3805.3,4132.6,3966.0,3511.4,3100.3,2787.8,1449.8
EW28,WEEKDAY,0.5,715.9,2875.4,6119.7,3901.1,1538.7,1055.0,1043.9,1132.4,996.3,836.0,844.7,1208.5,2581.2,2799.7,1482.2,989.2,765.4,517.9,118.2,177.9,39.8,567.0,1857.2,1971.8,1003.3,646.0,586.0,696.1,717.8,653.4,692.5,876.3,1789.8,2911.1,2597.5,1890.3,1641.1,1380.0,725.9
EW28,WEEKENDS/HOLIDAY,0.8,354.2,1332.7,2030.4,1667.1,1560.0,1539.9,1565.4,1569.8,1450.0,1233.6,1165.1,1320.8,1644.8,1603.7,1176.4,679.4,523.6,386.6,98.0,232.6,14.9,234.8,854.0,796.6,565.0,464.1,574.0,689.7,846.4,864.7,918.4,1027.6,1326.1,1433.4,1560.9,1608.4,1587.3,1537.3,872.8
EW29,WEEKDAY,0.1,123.2,702.4,879.1,532.6,227.3,211.8,338.4,608.9,415.3,445.9,606.5,1141.1,4375.2,3790.3,1829.4,1218.5,608.6,225.6,74.2,16.3,299.2,2238.0,6053.3,3501.3,740.9,311.7,311.7,384.8,439.8,341.6,262.4,296.2,523.9,763.7,791.8,491.4,361.2,335.1,103.4
EW29,WEEKENDS/HOLIDAY,1.6,51.1,421.2,641.2,476.3,268.6,306.7,452.9,805.4,667.2,606.0,806.1,1040.1,1690.1,1103.3,891.7,621.9,386.6,204.9,45.8,33.8,76.0,898.6,2060.1,1017.1,410.6,324.4,343.9,408.6,423.6,451.9,445.4,515.9,700.0,849.8,898.0,752.7,627.0,485.1,176.7
EW3,WEEKDAY,4.1,249.0,905.8,2088.4,2545.7,1217.8,853.5,836.0,860.7,811.8,727.2,709.5,830.9,1234.2,1442.3,836.2,575.5,511.0,321.0,72.3,102.0,12.0,295.8,905.2,939.0,598.3,518.7,542.9,687.6,770.9,734.3,791.6,1001.0,1337.5,2471.0,2184.3,1297.1,1156.9,980.2,489.5
EW3,WEEKENDS/HOLIDAY,4.7,126.4,362.9,581.6,872.2,995.6,956.0,984.7,1003.1,1055.1,911.4,912.1,897.8,976.6,939.7,763.7,558.2,482.3,336.6,76.0,99.9,6.7,152.6,312.8,413.0,496.9,512.7,635.1,737.9,890.3,887.1,915.9,971.8,1108.2,1239.8,1155.9,1033.9,984.8,899.2,513.7
EW30,WEEKDAY,0.0,46.7,131.7,211.4,105.8,44.8,38.4,52.0,80.3,54.0,54.2,120.5,202.1,955.3,690.0,515.6,250.4,123.2,55.4,9.8,6.3,34.6,314.2,1189.8,808.3,109.2,51.4,37.5,44.4,37.2,42.7,21.5,29.0,76.5,135.7,104.8,79.2,56.1,38.7,26.0
EW30,WEEKENDS/HOLIDAY,0.0,18.8,86.8,181.0,110.7,74.7,66.7,94.1,164.2,118.1,97.2,153.6,225.7,419.0,250.7,231.9,108.6,42.7,31.7,12.9,15.7,13.1,163.8,399.9,274.7,82.4,34.2,36.1,43.1,31.3,43.2,41.6,46.8,95.3,156.1,144.6,141.7,135.4,118.6,61.7
EW31,WEEKDAY,0.0,23.5,138.2,110.0,127.7,54.4,48.4,66.0,107.6,69.1,82.1,126.1,287.5,1145.5,863.5,495.2,313.8,141.0,67.3,15.0,3.2,33.0,290.4,1362.5,876.4,165.3,58.0,39.7,38.3,52.2,43.3,22.3,34.2,52.5,89.9,121.0,61.5,56.2,56.3,19.2
EW31,WEEKENDS/HOLIDAY,0.0,18.6,105.4,127.7,138.2,74.6,72.3,91.0,235.2,157.9,125.2,181.2,256.3,514.2,270.7,211.7,172.2,64.4,32.4,5.9,12.1,9.4,144.6,629.8,292.6,96.4,38.6,38.7,29.0,36.8,39.4,28.3,48.8,64.0,105.2,141.8,126.1,123.4,106.1,49.9
EW32,WEEKDAY,0.0,25.0,79.0,191.1,154.8,72.4,65.7,75.3,94.6,79.5,89.8,103.7,246.3,1021.1,785.4,400.9,256.5,125.1,80.3,11.4,8.4,34.4,334.1,1227.0,810.4,131.0,68.2,56.4,53.9,77.4,59.7,44.0,65.9,108.4,163.5,209.3,155.4,116.1,95.6,41.8
EW32,WEEKENDS/HOLIDAY,0.0,14.6,60.8,164.0,147.9,91.0,96.3,99.1,190.1,136.1,126.7,147.6,183.7,364.2,273.3,223.1,133.2,64.1,44.3,5.4,20.2,10.0,175.9,566.3,287.8,69.3,60.7,57.9,46.7,65.2,80.2,67.9,108.4,153.2,207.1,265.9,271.2,276.0,206.1,106.8
EW33,WEEKDAY,0.0,58.3,240.0,441.1,194.4,104.6,76.8,89.3,120.4,78.2,79.0,156.4,221.0,524.3,438.4,267.6,131.8,92.2,74.6,7.9,12.4,14.4,187.1,600.6,491.2,166.3,85.0,74.9,67.0,101.8,77.6,86.8,97.1,240.6,344.8,329.4,251.1,188.5,125.3,66.4
EW33,WEEKENDS/HOLIDAY,0.0,29.3,207.0,271.6,172.7,143.4,130.8,131.8,172.6,143.1,137.3,165.6,216.0,270.4,227.6,197.3,143.8,119.3,123.8,25.1,28.6,5.3,88.8,278.3,261.1,93.2,87.8,95.8,91.6,137.7,110.6,130.7,169.3,220.6,293.9,302.2,316.1,251.8,246.2,135.1
EW4,WEEKDAY,2.7,215.1,792.5,1747.8,2326.0,1084.3,754.5,706.1,713.3,620.4,563.2,583.0,799.3,1580.0,2053.0,1016.1,559.2,353.9,236.1,63.5,127.2,25.9,514.8,1962.9,1331.3,576.6,359.3,308.8,398.6,457.1,452.4,502.2,645.5,870.4,1575.1,1529.6,1023.3,950.2,911.0,505.4
EW4,WEEKENDS/HOLIDAY,2.8,116.7,352.0,518.6,806.0,942.6,912.4,883.8,941.7,848.9,734.3,752.9,847.1,988.4,973.7,723.9,455.7,313.9,268.6,83.9,155.4,9.8,249.2,775.0,591.6,422.3,392.4,378.1,474.4,563.1,551.7,620.0,670.8,788.8,890.0,907.3,832.6,854.4,882.2,553.1
EW5,WEEKDAY,8.3,449.0,1833.7,3682.0,4420.1,2440.8,1725.9,1580.2,1624.0,1695.4,1425.8,1357.0,1433.7,2556.4,2996.8,1838.7,1308.4,1109.1,771.0,233.1,127.5,45.0,703.8,1767.7,1843.8,1213.8,1064.5,1096.5,1323.1,1342.9,1318.6,1504.4,1796.9,2774.9,4972.7,3816.5,2321.0,2036.0,1970.2,992.0
EW5,WEEKENDS/HOLIDAY,14.8,190.9,840.9,1270.2,1704.3,2038.4,1954.1,2003.6,2143.1,2249.8,2065.7,1913.1,1880.0,2088.8,2066.7,1706.2,1350.6,1132.2,806.9,222.0,169.1,16.1,350.3,765.8,934.7,1159.9,1284.1,1408.9,1570.4,1854.9,1747.3,1848.8,2076.0,2462.3,2517.0,2223.8,1914.8,1750.6,1942.6,1079.0
EW6,WEEKDAY,3.3,70.0,506.5,1412.8,1997.1,1018.5,590.7,543.5,505.3,491.7,376.0,343.0,411.2,681.5,853.3,467.7,271.0,276.2,182.0,62.0,48.1,7.1,192.8,650.1,1015.5,550.1,325.7,334.4,450.2,510.6,482.6,504.6,619.5,876.5,1758.8,1560.5,980.7,877.7,768.4,358.1
EW6,WEEKENDS/HOLIDAY,6.4,26.1,203.2,432.6,590.8,731.3,764.6,766.3,747.9,669.2,577.0,505.3,565.6,652.8,630.7,458.9,304.0,231.3,162.9,66.4,45.1,2.1,88.0,273.0,418.7,405.4,396.8,396.8,480.3,556.0,609.3,604.6,671.7,795.0,838.3,796.8,710.4,671.9,674.8,378.0
EW7,WEEKDAY,4.7,173.4,893.3,1759.4,1965.5,1090.7,728.3,696.0,720.4,664.3,548.0,502.5,642.2,986.7,1198.6,751.1,457.0,338.3,254.8,84.9,60.0,26.3,393.0,1150.6,1213.0,656.1,441.8,452.4,565.7,600.0,586.1,661.8,803.0,1206.7,2199.6,1844.6,1198.6,1129.4,1046.2,479.0
EW7,WEEKENDS/HOLIDAY,5.8,82.2,456.8,709.8,750.0,921.1,859.7,907.1,961.3,947.1,773.3,693.9,765.9,856.8,886.8,662.3,426.9,314.4,254.8,94.3,68.3,9.9,217.3,530.7,632.1,593.2,591.1,582.7,663.8,759.3,747.6,765.3,816.0,974.7,1070.0,1041.0,964.7,980.2,1035.2,540.0
EW8,WEEKDAY,40.3,118.6,1037.1,2182.3,2823.5,1645.5,1225.4,1425.9,1904.4,2387.7,1976.3,1942.4,2338.0,4115.2,5596.7,3562.1,2792.7,2918.2,2002.6,660.1,91.4,59.199999999999996,847.7,2459.8,4760.4,3332.7,2210.3,1976.2,2548.5,2309.1,1938.7,1818.1,2024.9,2921.8,5464.2,3977.1,1972.0,1417.8,1269.3000000000002,604.0
EW8,WEEKENDS/HOLIDAY,38.0,57.9,619.7,955.3000000000001,1071.3,1336.2,1786.8,2283.3999999999996,2843.0,3090.7,3051.0,3033.5,3619.5,4060.9,4133.0,3294.6000000000004,2688.7,2563.0,1892.2,681.6,122.5,19.8,482.5,1093.2,2007.0,3148.0,3951.5,3446.6,3452.0,3415.1,3014.0,2937.3,3107.9,3236.0,3190.8999999999996,2660.7,1767.3000000000002,1283.7,1280.8,732.9
EW9,WEEKDAY,10.6,222.9,1670.7,2485.0,2620.0,1562.9,1020.6,884.7,948.6,916.4,763.3,772.0,827.9,1384.7,2127.7,1215.4,828.7,856.8,576.7,217.6,60.3,39.2,319.4,1029.1,1805.1,1044.9,606.2,573.3,676.8,778.8,723.5,771.0,913.9,1464.0,2816.0,2739.7,1647.4,1488.1,1429.3,697.2
EW9,WEEKENDS/HOLIDAY,13.6,96.1,1068.4,1271.8,1062.7,1301.4,1238.0,1255.7,1460.2,1462.0,1283.2,1227.6,1398.8,1553.7,1518.2,1291.8,1089.2,946.3,664.1,290.4,60.7,12.2,206.2,580.9,988.2,1175.8,1094.1,977.0,1101.2,1259.7,1193.8,1160.3,1298.0,1665.2,1834.1,1916.4,1518.3,1354.0,1453.8,781.8
NE1,WEEKDAY,2.8,50.7,281.5,820.3,1582.8999999999999,1054.1,856.2,1138.0,1601.7,2319.5,2085.3,2303.0,3083.0,4706.1,6835.7,4968.7,3764.6,3662.2,3086.2,925.0,18.700000000000003,7.199999999999999,1397.3000000000002,3260.7999999999997,5539.3,4438.9,3198.7,3025.1,3381.5,2686.4,2336.4,2036.1,2118.7,2595.3,3939.9,2589.0,1246.0,831.4,670.3,237.5
NE1,WEEKENDS/HOLIDAY,7.3,40.0,234.4,426.5,901.7,949.5999999999999,1054.6,1367.9,1795.0,2266.5,2848.4,3478.1,4075.6000000000004,4508.1,4885.4,4944.5,4686.6,4547.6,4011.1000000000004,1269.6999999999998,33.400000000000006,3.9000000000000004,1084.6,1964.4,2253.9,3561.3,4183.0,4327.400000000001,3964.7999999999997,3858.4,3811.0,3545.7000000000003,3370.7,3450.0,3309.3999999999996,2379.2,1423.3,899.6999999999999,742.9000000000001,361.29999999999995
NE10,WEEKDAY,3.6,59.4,528.5,1278.0,1772.3,1040.5,757.3,768.3,721.0,685.2,541.8,557.7,639.7,1157.4,1639.3,915.1,534.5,408.6,254.0,84.4,24.1,20.5,370.1,1325.6,1609.9,851.2,484.5,460.3,528.4,629.0,586.1,601.9,708.2,897.3,1539.3,1316.8,883.3,804.3,692.7,295.0
NE10,WEEKENDS/HOLIDAY,5.4,26.1,279.6,467.3,587.9,716.9,773.9,805.4,945.6,824.1,689.9,643.8,733.4,891.8,825.9,696.4,440.3,348.9,258.2,91.0,32.3,10.0,143.2,371.8,509.6,495.6,505.2,489.9,543.7,678.3,687.2,654.0,699.2,772.2,840.3,854.4,753.0,762.0,681.0,319.8
NE11,WEEKDAY,0.4,10.0,141.0,361.8,545.5,315.6,218.0,234.1,248.1,235.3,180.5,315.8,741.9,686.9,737.0,442.0,246.7,165.8,98.5,20.9,8.8,10.3,219.2,903.8,1152.1,258.3,140.1,117.6,156.9,169.6,191.0,194.0,198.8,262.8,380.2,364.0,256.5,257.8,223.8,100.6
NE11,WEEKENDS/HOLIDAY,0.9,3.4,77.2,151.6,196.6,238.4,257.9,278.8,281.2,271.8,240.2,237.1,276.6,307.9,325.8,253.4,152.6,113.3,67.4,23.9,12.2,4.2,75.4,289.1,228.9,161.7,127.6,123.2,167.7,172.7,168.6,172.0,191.4,213.4,236.0,267.1,267.1,275.8,241.4,128.8
NE12,WEEKDAY,29.8,440.4,2331.6000000000004,5979.4,7921.299999999999,4235.5,2524.0,2328.4,2598.2,2958.6000000000004,2488.3,2294.6,2462.7,3138.8,4197.6,3170.7,2553.3,2573.8,1662.1999999999998,435.20000000000005,435.9,38.5,733.7,2063.0,2202.7,1708.3000000000002,1778.2,2186.0,2940.3,2824.2,2523.3999999999996,2689.3,3366.4,5260.2,9278.1,7036.5,4072.1,3318.1000000000004,2988.9,2032.6
NE12,WEEKENDS/HOLIDAY,46.900000000000006,178.8,1066.0,1750.7,2367.5,2851.4,2877.1,2940.8,3263.2,3628.8999999999996,3520.2,3369.0,3228.7,3598.0,3557.0,3031.5,2534.9,2389.3,1766.6,493.3,494.7,15.8,410.5,958.6,1333.3,1762.1999999999998,2243.6,2613.6000000000004,3218.5,3653.3,3337.8,3292.5,3633.8,4169.3,4367.2,3994.5,3156.1,2863.3999999999996,2786.3999999999996,2933.0
NE13,WEEKDAY,3.8,169.5,857.1,2189.2,2602.9,1607.8,1171.3,1108.4,1030.5,955.2,837.5,956.6,882.6,1182.5,1450.2,961.6,698.0,661.0,372.4,88.8,52.0,20.5,273.0,734.4,1212.5,899.8,748.0,668.3,757.4,829.9,853.1,871.0,1161.9,1537.8,2616.5,2235.0,1412.1,1217.3,1110.5,451.9
NE13,WEEKENDS/HOLIDAY,2.1,67.3,406.9,718.3,1057.7,1360.9,1466.7,1515.6,1576.0,1511.7,1261.1,1109.6,1105.2,1274.0,1286.8,1009.8,702.7,567.7,397.8,81.7,38.6,13.7,261.1,583.4,947.2,1065.8,1031.6,925.0,1032.0,1116.6,1051.6,1023.0,1103.4,1306.0,1434.6,1287.6,1133.9,1064.6,1085.3,351.3
NE14,WEEKDAY,5.2,375.8,1873.2,4747.9,5622.9,2813.3,1819.1,1533.4,1432.5,1336.4,1119.9,1007.0,1066.9,1459.5,1807.8,1298.7,794.4,673.0,425.4,95.7,108.4,33.5,443.2,1216.0,1051.4,701.0,671.2,717.1,920.0,1060.0,1125.2,1227.0,1547.6,2488.4,4646.2,3878.6,2521.2,2231.6,2241.5,854.0
