,,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME
EW16,WEEKDAY,0.2,93.5,286.7,427.9,489.8,350.5,394.9,475.1,598.2,424.29999999999995,465.9,637.7,1067.6,2271.8999999999996,1819.8000000000002,786.6,601.7,604.2,265.9,67.80000000000001,2.0999999999999996,6.7,1066.1,2679.2,2120.6,930.7,533.2,484.9,562.0,602.3,429.5,295.5,223.5,256.2,348.0,381.70000000000005,259.7,132.20000000000002,104.4,54.2
EW16,WEEKENDS/HOLIDAY,0.4,27.200000000000003,153.2,272.3,324.0,213.4,193.2,227.60000000000002,357.7,334.8,282.3,321.1,399.79999999999995,320.4,273.8,279.7,356.7,416.6,197.0,62.9,1.9000000000000001,2.0,473.5,687.4,430.0,273.6,228.8,276.7,319.70000000000005,248.3,171.2,157.8,160.5,181.9,229.8,290.70000000000005,246.29999999999998,128.2,106.5,57.5
EW17,WEEKDAY,0.9,173.8,871.2,957.0,748.8,450.2,345.7,334.4,383.1,436.4,415.7,384.2,444.4,588.8,694.1,458.0,348.8,305.0,216.9,60.3,5.4,10.8,294.8,565.5,744.1,506.7,387.5,352.7,407.6,400.5,414.7,490.7,531.0,783.6,1004.7,738.8,527.6,399.6,289.2,144.7
EW17,WEEKENDS/HOLIDAY,1.3,43.7,354.2,342.2,286.9,312.2,322.0,338.0,398.3,393.3,369.3,339.1,369.1,386.3,383.9,330.7,297.6,281.2,229.9,62.0,7.4,3.3,157.4,282.0,379.2,378.4,366.1,340.3,386.4,405.1,371.6,397.3,392.7,431.8,393.3,364.6,345.3,324.8,272.1,135.8
EW18,WEEKDAY,0.3,86.1,452.0,556.6,419.6,242.9,198.3,213.6,243.3,242.5,239.2,244.1,262.4,474.6,515.2,315.0,201.0,131.1,76.3,26.2,2.4,15.0,288.9,675.0,732.0,325.2,202.6,187.4,210.4,222.8,216.9,239.7,277.3,356.3,455.7,352.1,259.5,185.9,136.1,70.2
EW18,WEEKENDS/HOLIDAY,0.3,21.7,198.7,204.8,187.9,186.6,199.7,210.9,221.1,223.8,193.7,182.8,192.7,234.0,217.9,191.1,156.0,117.2,72.1,21.6,3.0,6.0,146.4,263.7,291.0,216.8,171.0,175.7,206.7,196.3,183.3,177.9,192.4,196.3,193.0,199.2,188.2,145.6,123.0,65.9
EW19,WEEKDAY,0.4,72.0,381.6,510.6,357.6,217.0,164.9,165.2,180.2,187.2,160.3,192.1,220.2,357.3,440.9,274.4,170.0,104.0,72.6,21.9,1.9,8.2,185.5,424.8,364.5,158.8,129.9,140.7,165.4,159.3,176.0,194.2,223.0,307.9,435.6,314.8,229.4,161.9,104.5,52.1
EW19,WEEKENDS/HOLIDAY,0.1,16.3,152.6,159.6,154.8,152.6,166.8,173.8,176.7,166.9,156.7,154.0,171.9,198.3,201.1,176.3,127.7,83.7,61.8,22.1,1.8,3.8,90.7,196.0,161.0,133.9,112.0,130.6,164.8,163.0,159.4,155.1,161.0,170.3,181.9,164.6,162.7,128.1,94.0,49.9
EW2,WEEKDAY,2.0,336.6,859.3,1057.3,788.2,547.5,420.2,425.7,469.7,507.6,500.4,484.4,495.0,657.6,835.6,563.8,459.9,392.3,228.6,40.4,18.6,44.1,350.3,715.7,682.9,448.8,420.7,427.4,457.6,519.0,546.0,641.0,654.3,883.2,1241.0,841.2,556.2,400.9,310.4,149.9
EW2,WEEKENDS/HOLIDAY,2.1,140.7,375.1,356.7,360.0,396.8,388.1,416.1,463.1,478.8,440.8,442.7,443.8,474.6,461.0,386.1,383.8,355.1,204.4,35.9,15.6,24.9,137.9,290.2,320.2,355.8,383.9,414.9,468.2,505.8,488.6,498.1,536.0,520.2,525.0,447.8,400.2,317.3,279.1,126.9
EW20,WEEKDAY,0.5,86.3,501.2,626.2,456.3,301.1,229.8,228.4,231.0,238.4,246.5,260.3,295.2,447.5,484.7,312.2,192.1,144.9,80.0,33.7,3.6,19.1,312.4,548.1,518.4,282.3,185.3,187.9,191.0,195.2,202.9,233.1,270.7,405.7,536.1,386.1,287.4,211.1,146.6,77.3
EW20,WEEKENDS/HOLIDAY,0.6,25.2,213.9,249.9,232.2,225.7,211.1,223.0,222.6,225.9,181.8,203.9,195.0,215.3,197.9,200.2,135.4,115.3,66.6,32.7,3.4,5.1,157.3,207.9,184.8,171.1,144.8,157.9,179.1,194.2,177.6,177.2,182.8,223.2,224.1,208.7,203.4,176.2,133.1,74.1
EW21,WEEKDAY,2.4,73.0,322.6,396.7,307.4,155.1,159.60000000000002,188.0,242.89999999999998,277.5,307.20000000000005,373.70000000000005,442.1,574.1,606.9,393.20000000000005,287.9,236.1,179.5,55.6,7.0,30.4,373.4,672.2,625.8,404.4,259.1,208.5,224.5,233.5,234.6,232.3,249.2,323.1,418.79999999999995,295.6,182.7,138.2,90.30000000000001,40.7
EW21,WEEKENDS/HOLIDAY,0.7999999999999999,32.0,154.3,139.39999999999998,143.1,114.0,130.4,165.7,200.6,170.8,196.0,192.1,215.1,216.2,216.60000000000002,214.8,201.89999999999998,188.8,178.39999999999998,47.9,5.9,6.9,144.5,237.89999999999998,199.8,217.8,186.89999999999998,183.6,201.0,192.2,186.3,196.10000000000002,178.60000000000002,197.89999999999998,188.6,173.7,134.7,125.80000000000001,83.9,43.2
EW22,WEEKDAY,0.1,17.5,145.4,201.7,127.3,84.0,79.5,94.9,94.8,89.9,125.2,138.4,145.0,206.0,154.2,88.5,62.8,44.0,39.3,10.6,1.6,17.5,131.9,253.8,262.0,120.4,69.9,61.6,78.0,112.5,81.7,84.0,86.6,131.1,184.3,114.4,86.7,59.0,43.9,19.0
EW22,WEEKENDS/HOLIDAY,0.2,5.7,47.3,59.1,48.6,54.9,53.0,47.0,55.7,52.7,42.8,52.0,41.6,46.7,48.0,44.4,46.7,20.3,21.1,5.7,1.6,3.3,42.9,70.7,57.0,46.0,36.7,40.2,46.8,55.6,56.0,54.7,51.4,56.3,54.0,47.2,54.7,43.6,39.4,15.9
EW23,WEEKDAY,3.8,155.0,1116.7,1463.0,950.0,579.8,473.2,477.2,526.1,634.4,635.1,829.6,910.8,1402.6,1407.0,875.5,676.3,500.4,333.6,110.0,8.4,122.4,1165.4,1867.7,1400.5,706.7,568.5,514.5,535.1,596.8,594.0,617.9,690.2,1063.7,1444.3,944.3,648.9,449.0,314.3,132.2
EW23,WEEKENDS/HOLIDAY,5.0,58.8,452.9,516.9,448.7,432.3,416.8,476.0,590.6,597.2,522.1,610.4,555.9,667.6,613.8,520.7,488.1,394.8,303.2,90.9,8.2,34.7,508.6,691.8,632.9,503.1,492.7,478.4,494.2,561.6,522.3,527.6,519.4,561.8,555.8,480.3,465.2,393.0,275.2,130.9
EW24-NS1,WEEKDAY,10.3,347.9,827.9,1254.2,1142.7,647.0,568.0,692.7,862.8,943.3,985.5,1305.7,1734.7,3211.5,3553.8,1999.4,1986.0,1405.9,862.4,237.0,34.8,219.4,3056.9,4227.4,2558.1,1306.1,1137.2,1034.0,1083.7,1142.7,1094.3,1037.2,1059.3,1491.8,2128.6,1415.3,875.0,455.8,323.6,168.3
EW24-NS1,WEEKENDS/HOLIDAY,13.3,162.4,434.3,611.0,802.2,515.8,486.7,627.3,969.0,1066.2,991.2,1202.7,1183.1,1411.2,1231.3,1138.2,1457.6,1245.0,787.0,215.9,30.3,53.4,1284.3,1431.8,947.2,954.0,1067.8,1136.4,1196.6,1182.3,1075.9,1012.9,1015.1,1154.9,1321.9,990.0,715.2,385.6,284.0,165.2
EW25,WEEKDAY,0.8,187.7,534.5,754.6,374.1,168.8,97.9,82.3,80.5,85.7,72.7,65.5,71.4,107.9,130.9,101.4,69.0,44.9,32.5,7.2,7.3,11.8,88.8,206.6,138.0,72.3,51.1,53.5,64.0,71.9,79.0,108.2,155.6,283.8,399.3,284.3,226.9,141.4,90.9,49.8
EW25,WEEKENDS/HOLIDAY,0.4,65.8,226.7,236.9,143.7,113.4,95.0,84.9,85.2,90.3,73.0,74.7,71.8,88.1,102.6,92.3,58.3,43.9,32.2,9.2,6.3,4.4,47.4,91.7,92.8,75.9,65.3,60.0,75.2,95.2,81.8,90.7,118.4,136.1,130.8,123.7,129.1,102.9,78.4,51.1
EW26,WEEKDAY,0.4,550.7,1866.4,2418.4,1295.2,629.3,425.1,373.2,418.4,444.6,418.7,460.8,452.4,1031.9,981.9,635.4,409.9,205.8,132.8,40.9,27.5,58.2,829.4,1386.6,767.4,294.5,198.4,222.7,265.8,311.8,384.4,457.0,593.5,1087.2,1541.6,1139.0,858.3,570.1,423.6,225.9
EW26,WEEKENDS/HOLIDAY,0.4,223.3,837.6,910.8,562.1,466.8,435.0,406.2,420.6,428.3,358.6,340.8,342.2,468.0,429.7,441.6,325.9,180.6,116.2,25.2,27.9,17.7,337.4,504.0,351.6,242.2,206.8,221.0,292.2,334.7,329.2,350.8,405.7,560.0,567.3,509.3,518.3,423.2,366.1,215.3
EW27,WEEKDAY,0.9,569.3,1931.5,2508.1,1346.3,705.3,552.3,548.3,582.9,640.1,628.6,740.1,833.6,1580.8,1761.6,1042.6,740.7,532.1,325.0,73.0,38.8,161.1,1334.1,2233.3,1390.9,679.1,568.5,543.8,628.5,746.2,787.0,978.0,1106.4,1868.0,2395.0,1713.1,1213.2,814.9,559.3,277.5
EW27,WEEKENDS/HOLIDAY,0.6,240.8,873.3,990.0,642.7,557.2,546.3,591.7,693.2,686.6,641.6,646.2,642.0,833.3,807.8,670.8,576.8,468.7,300.9,58.9,36.3,54.8,485.3,912.3,710.1,550.3,552.9,601.2,659.6,799.8,708.2,778.4,789.2,1027.2,943.1,856.4,849.9,630.3,489.7,236.9
EW28,WEEKDAY,0.0,482.5,1627.4,2269.6,1001.0,474.4,348.0,329.6,338.9,354.5,313.3,287.7,400.5,817.2,753.2,446.7,297.6,183.7,103.8,23.9,27.1,21.3,397.3,816.4,612.4,293.4,189.3,194.7,235.7,274.0,276.9,340.0,419.0,813.8,1116.8,902.4,693.0,463.7,312.3,162.6
EW28,WEEKENDS/HOLIDAY,0.1,211.6,722.9,869.2,454.9,373.7,361.6,357.3,381.7,348.0,302.0,278.1,301.7,438.4,379.2,311.7,204.9,160.9,85.6,20.0,21.8,7.2,134.0,355.8,297.0,205.2,171.4,198.7,260.0,300.8,288.8,285.3,327.7,469.2,416.9,437.9,463.6,347.8,280.3,152.0
EW29,WEEKDAY,0.0,24.7,242.9,404.1,340.1,116.9,104.1,147.1,190.2,184.6,263.0,409.3,663.0,1811.7,1430.7,962.8,681.0,307.3,120.0,46.8,1.9,201.8,1586.4,3008.3,1301.4,341.7,167.7,137.5,170.1,195.1,221.1,134.8,114.8,201.4,355.7,437.2,202.0,98.1,92.9,31.0
EW29,WEEKENDS/HOLIDAY,0.0,16.1,180.3,341.1,306.3,99.2,99.1,163.1,275.9,217.0,226.7,305.0,349.6,668.2,375.7,411.1,369.3,171.2,78.1,27.3,1.8,60.9,649.6,1294.9,488.7,167.9,129.9,135.9,143.0,172.3,175.9,129.9,133.7,220.1,305.8,362.2,243.2,118.0,80.3,22.3
EW3,WEEKDAY,0.9,146.9,420.1,617.1,494.0,301.8,251.0,255.5,273.3,272.6,283.1,282.0,309.7,495.2,533.4,286.1,209.1,201.5,108.9,18.0,13.4,5.6,242.6,545.8,468.7,232.4,195.9,217.1,248.8,268.1,267.4,287.6,323.6,422.4,646.1,477.6,315.2,244.1,183.0,83.5
EW3,WEEKENDS/HOLIDAY,0.7,78.3,171.2,193.7,203.2,220.7,217.3,224.0,239.9,246.6,227.6,217.7,215.0,230.7,211.3,200.1,188.0,177.1,108.1,20.2,9.3,1.6,111.7,185.4,209.0,188.2,167.1,198.0,225.2,233.0,214.4,231.9,235.9,231.3,244.7,211.9,221.3,190.8,162.3,75.0
EW30,WEEKDAY,0.1,8.0,39.4,133.3,70.3,22.8,17.0,23.0,35.0,32.7,49.8,87.0,212.1,500.2,308.1,333.5,173.8,62.9,28.1,2.7,1.1,19.7,301.3,726.2,427.7,82.7,33.1,20.2,26.2,14.7,27.9,11.5,10.9,35.6,82.6,62.8,25.4,15.5,23.7,3.0
EW30,WEEKENDS/HOLIDAY,0.0,6.1,24.1,122.2,54.1,20.6,17.4,38.0,63.9,51.6,44.8,59.0,69.6,137.2,66.1,122.2,55.7,19.4,15.3,3.3,1.4,8.0,134.4,212.1,133.7,44.4,22.6,24.0,20.8,15.2,19.8,11.3,16.1,26.9,78.6,38.1,28.1,14.7,12.2,3.6
EW31,WEEKDAY,0.0,14.0,39.7,67.6,94.9,32.6,21.0,27.9,43.8,43.0,69.7,100.8,178.8,522.2,330.0,250.8,195.4,55.2,30.7,2.9,1.0,24.4,245.2,717.8,363.4,77.5,29.7,21.9,18.0,33.4,33.0,22.7,12.0,20.1,64.1,81.7,21.0,18.1,11.1,2.8
EW31,WEEKENDS/HOLIDAY,0.0,13.8,42.0,62.4,81.6,26.0,22.7,32.4,78.4,46.8,47.7,59.9,89.6,193.6,92.6,92.8,109.4,26.8,12.6,1.2,1.8,6.7,98.7,327.0,122.7,40.0,17.7,17.2,10.9,24.3,17.9,13.1,15.4,20.7,55.3,70.2,28.7,19.6,10.9,2.4
EW32,WEEKDAY,0.0,5.9,34.6,88.8,81.0,23.7,22.2,40.5,34.8,40.1,104.3,89.9,167.1,486.8,339.7,218.0,168.0,62.7,66.3,1.9,1.5,22.0,305.6,750.8,392.6,65.6,28.4,23.2,19.9,28.0,68.7,13.9,18.2,24.6,71.6,84.5,39.1,19.3,23.1,4.5
EW32,WEEKENDS/HOLIDAY,0.0,3.8,32.4,76.4,77.8,25.9,27.9,42.3,71.2,49.6,62.7,70.7,74.9,139.0,91.0,92.1,73.8,28.9,37.8,1.4,1.8,5.1,138.9,324.0,130.1,31.6,24.8,26.1,15.4,20.1,40.2,15.3,24.2,28.7,70.4,76.7,40.1,39.4,21.3,4.2
EW33,WEEKDAY,0.0,4.9,55.0,91.2,62.2,29.5,25.3,32.7,44.1,40.0,53.4,96.5,162.2,240.9,199.7,128.4,89.4,49.0,25.0,1.3,1.8,10.0,177.9,334.4,208.4,74.1,32.5,26.0,23.3,32.2,35.9,27.8,25.3,33.6,77.7,103.2,42.6,28.3,19.2,9.1
EW33,WEEKENDS/HOLIDAY,0.0,2.8,46.9,64.1,61.0,26.2,31.9,41.1,64.6,43.4,54.7,60.7,64.1,79.0,61.6,58.0,65.2,30.3,20.1,3.0,2.6,2.2,68.2,178.1,91.0,34.6,23.7,24.7,23.0,36.2,32.3,35.9,30.4,36.0,76.2,91.2,50.0,36.7,22.1,9.6
EW4,WEEKDAY,5.3,129.0,350.6,471.9,414.6,229.1,188.0,159.6,165.7,206.4,194.9,220.3,227.3,419.0,467.6,273.9,194.4,98.1,76.9,22.0,7.8,10.1,251.6,608.8,364.2,156.7,104.2,99.0,115.2,132.9,149.2,161.0,174.9,231.4,368.5,338.2,241.0,210.9,170.1,83.8
EW4,WEEKENDS/HOLIDAY,8.6,59.3,160.9,189.6,204.6,179.7,178.7,167.4,181.7,172.1,148.4,156.8,170.9,184.8,174.7,160.9,147.7,80.4,66.3,25.6,7.9,2.9,93.9,247.6,170.3,119.8,93.6,97.7,111.7,124.7,130.6,131.8,125.8,143.6,158.0,170.9,176.1,177.0,154.2,88.9
EW5,WEEKDAY,1.0,303.4,1050.3,1349.2,1094.8,642.2,514.8,450.7,453.1,498.0,469.1,488.4,472.2,759.4,754.9,508.7,391.4,298.5,192.8,50.7,14.2,24.7,461.7,751.1,616.9,439.1,410.0,378.0,400.1,436.1,468.4,565.2,631.9,970.6,1310.5,928.0,669.1,527.9,408.1,193.4
EW5,WEEKENDS/HOLIDAY,0.8,121.8,462.7,532.0,526.3,483.8,470.9,455.9,476.3,461.8,428.8,387.6,383.3,439.3,415.2,373.8,339.8,286.3,202.4,32.7,8.9,7.0,194.9,321.1,366.4,359.2,380.0,350.0,390.7,445.8,430.1,465.3,460.7,517.2,505.4,466.3,483.6,450.4,417.7,158.8
EW6,WEEKDAY,0.6,41.7,251.4,352.2,330.0,198.4,153.2,129.5,131.0,127.3,120.2,114.0,130.8,198.6,216.5,139.4,81.3,59.5,38.5,16.0,4.1,4.5,118.4,252.6,268.3,134.3,109.5,121.7,134.6,158.6,166.3,169.7,183.9,241.5,391.6,315.0,213.5,172.1,128.8,72.6
EW6,WEEKENDS/HOLIDAY,0.6,16.0,99.1,136.2,141.6,152.6,167.3,144.6,151.7,137.0,123.8,115.8,114.2,132.4,126.7,107.1,72.7,59.9,36.3,8.2,1.6,1.4,52.1,102.8,133.4,105.6,103.0,124.1,129.3,143.8,137.6,123.2,144.9,134.2,166.1,176.8,147.4,136.3,109.3,66.6
EW7,WEEKDAY,0.8,115.9,462.9,590.1,439.5,287.3,235.6,211.7,228.8,221.6,201.5,194.2,214.2,307.1,345.2,216.2,129.6,83.7,57.6,16.3,6.6,13.6,219.2,404.8,421.1,234.9,172.5,184.2,210.8,220.9,242.0,281.8,322.2,425.7,612.4,442.4,336.3,263.5,196.1,85.5
EW7,WEEKENDS/HOLIDAY,0.4,45.1,222.0,256.4,229.0,234.4,226.1,214.7,234.3,227.4,195.7,191.1,188.2,206.9,188.6,162.3,119.7,75.4,54.9,14.2,3.3,4.2,101.2,188.0,226.0,186.9,169.0,173.0,212.0,203.8,203.1,223.0,216.7,243.2,244.3,239.2,246.1,226.9,181.9,78.6
EW8,WEEKDAY,3.7,71.5,486.59999999999997,650.7,642.0,437.4,378.8,440.5,525.5999999999999,610.7,620.3,773.3,781.2,1101.1,1234.2,877.3,746.9,591.5,478.7,120.5,10.2,40.3,565.3,1051.3,1159.5,834.1999999999999,697.1,577.4,613.8,624.1,671.5,622.9,597.4000000000001,769.8,1024.8,769.0999999999999,465.7,340.9,260.1,121.2
EW8,WEEKENDS/HOLIDAY,2.8,27.6,267.2,321.7,386.29999999999995,346.3,381.5,452.0,563.0,581.1,590.5,587.5,653.2,670.5999999999999,643.6,600.3,637.3,527.5999999999999,401.29999999999995,91.0,9.0,13.1,318.20000000000005,563.8,538.1,604.3,703.5999999999999,614.0,622.0,597.7,584.8,552.3,544.3,592.3,580.5,522.4000000000001,388.0,302.5,236.2,124.0
EW9,WEEKDAY,1.7,123.3,636.1,767.8,535.4,363.9,284.9,229.7,255.7,311.5,295.1,256.8,267.7,402.4,545.0,328.0,219.3,143.0,98.4,35.4,13.4,18.8,169.1,480.6,554.7,318.5,202.0,194.6,213.7,242.7,244.7,261.9,316.4,473.4,663.2,543.8,418.2,350.3,276.0,153.6
EW9,WEEKENDS/HOLIDAY,1.0,35.9,394.7,425.4,301.3,288.4,283.0,253.1,255.6,256.2,236.7,234.0,236.8,255.2,276.3,238.8,200.3,139.3,96.1,30.2,15.4,4.2,83.2,179.7,246.8,204.1,186.0,201.9,240.4,251.9,243.6,254.7,288.1,366.4,370.3,380.7,344.8,297.4,279.9,174.1
NE1,WEEKDAY,0.1,17.6,158.6,285.2,356.70000000000005,204.3,177.60000000000002,221.4,326.0,394.40000000000003,370.1,467.1,586.9000000000001,907.3,1047.4,750.6,687.8,551.0,411.3,145.10000000000002,1.6,4.6,638.9,1039.7,981.3,616.0,528.5999999999999,436.20000000000005,520.4,449.9,430.40000000000003,346.0,331.2,455.1,583.0,410.4,237.5,161.2,120.0,29.5
NE1,WEEKENDS/HOLIDAY,0.4,10.5,99.0,187.0,281.4,184.2,172.2,227.6,298.4,335.0,373.1,478.9,538.4,608.8,634.9,604.3,698.0,606.0,480.20000000000005,163.3,2.8,1.7000000000000002,424.5,614.4000000000001,456.79999999999995,521.2,567.3,526.6,477.4,505.3,504.1,423.8,402.79999999999995,397.6,430.8,327.8,221.0,166.2,139.7,35.3
NE10,WEEKDAY,1.2,38.8,273.0,398.0,317.0,238.0,196.9,195.1,201.8,220.3,246.2,258.8,269.6,361.5,392.5,237.7,151.6,100.7,88.3,27.3,2.8,18.1,220.2,561.3,459.6,239.0,166.7,150.7,171.9,196.4,218.0,214.3,225.3,305.0,378.0,292.0,210.5,168.5,130.8,56.2
NE10,WEEKENDS/HOLIDAY,1.7,11.0,144.7,159.1,154.7,195.8,202.9,191.7,198.0,184.7,167.3,164.0,162.6,183.1,184.6,169.3,125.6,93.9,81.6,23.6,1.9,5.8,79.4,163.9,176.4,154.9,151.0,156.6,167.0,169.4,172.0,171.7,165.1,182.2,186.2,181.7,165.6,155.0,124.0,60.0
NE11,WEEKDAY,0.2,2.1,72.0,124.7,99.1,64.5,61.2,55.7,62.4,70.7,79.0,85.8,81.9,147.4,169.8,98.2,53.7,33.6,22.7,6.4,0.7,6.8,87.6,211.3,162.6,68.3,44.0,42.8,51.5,51.0,51.1,53.1,52.1,70.9,105.7,82.5,61.8,53.4,40.9,17.4
NE11,WEEKENDS/HOLIDAY,0.3,0.1,32.9,57.9,52.2,50.4,56.7,68.6,61.7,61.0,50.2,55.4,60.2,70.6,71.6,56.3,32.8,22.3,16.9,5.1,1.0,1.7,29.0,73.4,65.4,37.4,32.2,39.6,56.4,48.9,43.7,43.7,42.0,45.9,54.1,56.0,53.9,49.9,44.1,17.7
NE12,WEEKDAY,3.7,250.60000000000002,1169.7,1848.9,1477.7,878.6,628.6,597.9,657.9,742.9,735.5,741.3,689.6,829.5999999999999,977.3,735.9000000000001,581.2,503.5,358.70000000000005,115.10000000000001,23.4,27.8,495.7,850.9,736.9,563.8,575.8,626.3,668.3,734.5,818.7,890.0,975.5999999999999,1403.0,1968.9,1348.8,919.4,673.2,510.9,251.6
NE12,WEEKENDS/HOLIDAY,4.300000000000001,94.5,542.2,616.5,558.7,622.8,574.7,643.5,660.7,674.7,656.2,655.0999999999999,624.5,668.8,665.8,599.4,532.9,487.0,401.29999999999995,111.19999999999999,22.0,11.399999999999999,222.39999999999998,359.79999999999995,479.0,542.0999999999999,601.9000000000001,657.0,687.5,762.9000000000001,731.2,747.8,741.7,777.8,750.7,703.3,653.0,550.4000000000001,477.1,242.2
NE13,WEEKDAY,0.9,94.1,428.1,699.0,555.2,419.5,365.5,346.2,320.7,310.0,294.2,244.1,253.0,329.9,376.9,257.3,186.8,157.8,96.6,26.7,8.0,24.0,240.1,362.7,389.6,298.1,283.5,268.4,261.4,272.9,276.4,311.5,326.2,463.8,650.5,459.1,332.5,249.5,190.2,91.2
NE13,WEEKENDS/HOLIDAY,0.7,33.6,228.7,314.4,310.4,380.9,387.1,369.6,351.3,310.3,278.4,242.0,255.0,287.2,270.4,214.0,166.8,145.2,95.8,22.8,7.1,14.9,216.9,253.6,309.7,306.4,296.8,297.0,270.4,269.3,241.9,248.6,272.3,303.4,275.0,267.6,252.9,201.4,191.0,95.3
NE14,WEEKDAY,2.2,229.1,1034.0,1530.1,1240.0,740.1,558.7,467.0,467.4,500.8,435.8,415.6,378.1,462.1,561.0,399.0,287.0,215.4,135.7,36.3,16.9,31.3,318.3,641.0,444.3,302.5,287.5,314.0,372.0,422.6,451.7,545.6,652.2,913.1,1368.9,971.9,720.2,545.2,444.8,196.6
NE14,WEEKENDS/HOLIDAY,2.4,85.2,511.4,525.2,517.8,540.1,510.9,483.2,462.7,449.7,396.0,387.2,365.9,379.3,368.8,318.8,248.7,199.1,124.0,35.8,14.7,9.6,147.2,285.3,319.9,275.6,293.7,310.4,359.0,428.6,414.9,436.3,449.2,473.6,474.9,465.9,497.3,467.3,396.3,202.2
NE15,WEEKDAY,0.3,109.0,529.0,813.5,650.6,349.3,245.9,222.7,223.4,228.4,179.2,154.8,150.3,216.2,227.8,148.0,99.6,79.2,57.3,15.4,7.9,5.1,88.0,182.0,170.4,115.6,112.1,150.7,185.6,220.1,243.7,268.9,280.4,429.2,680.1,514.2,347.9,273.0,187.6,100.5
NE15,WEEKENDS/HOLIDAY,0.7,51.0,212.7,211.7,244.1,261.8,274.8,251.7,224.8,212.2,179.3,169.6,168.7,191.7,158.4,131.7,89.2,68.6,57.1,14.6,8.8,1.7,40.8,102.9,132.9,116.8,110.1,179.4,199.8,219.6,211.2,201.2,214.4,216.2,231.0,222.6,233.3,224.1,166.1,85.8
NE16-STC,WEEKDAY,4.8,261.6,1019.7,1674.9,1270.8,834.9,661.4,688.4,740.0,770.6,732.4,721.4,708.7,860.2,955.5,655.5,497.5,420.8,238.4,65.6,25.6,87.6,463.6,760.2,546.3,462.2,527.0,609.5,743.6,796.2,826.9,934.0,948.7,1296.2,1715.7,1255.7,872.7,612.4,441.6,226.9
NE16-STC,WEEKENDS/HOLIDAY,6.0,122.0,436.7,527.3,558.7,624.3,611.0,672.2,702.6,715.4,638.6,611.7,616.4,623.4,592.1,499.8,431.9,386.7,230.6,63.2,25.1,29.4,183.8,321.3,383.6,435.2,525.0,601.3,698.9,713.0,679.6,690.9,695.9,727.1,713.4,649.4,595.9,517.2,405.3,218.1
NE17-PTC,WEEKDAY,3.9,257.7,961.4,1460.7,1072.1,645.0,524.1,518.6,600.8,673.0,580.9,556.2,535.3,620.8,674.0,546.1,454.5,380.4,247.8,50.4,27.5,60.1,310.7,533.0,425.6,418.0,439.0,508.1,570.1,637.3,654.3,717.1,750.8,1009.6,1336.4,951.3,646.1,445.4,311.2,184.9
NE17-PTC,WEEKENDS/HOLIDAY,2.7,128.4,364.4,443.4,451.8,514.1,514.6,537.9,594.2,608.4,549.7,527.1,543.4,553.4,525.7,480.0,441.3,382.9,278.6,56.4,33.6,25.8,163.2,283.0,331.1,396.4,462.9,531.0,578.7,597.1,549.1,573.2,610.1,603.3,561.4,533.9,472.6,356.9,284.1,168.6
NE4,WEEKDAY,0.8999999999999999,59.9,345.90000000000003,421.79999999999995,351.6,339.2,408.3,560.0,705.9000000000001,714.0,640.3000000000001,734.0,802.6,1061.0,1262.0,915.3000000000001,671.6999999999999,467.9,269.3,111.8,2.9,2.8000000000000003,437.0,757.2,1136.7,905.3,856.8,760.5,770.6999999999999,641.9,625.2,603.8,611.0,684.9,729.1999999999999,541.3,343.0,220.5,174.1,89.9
NE4,WEEKENDS/HOLIDAY,1.1,28.5,206.0,263.59999999999997,251.0,291.5,394.3,532.0,618.1,689.8,656.0,712.3,717.5999999999999,713.9,728.5,664.6,596.6,431.1,283.0,114.4,3.8,1.4,283.9,367.29999999999995,488.9,603.3,756.7,739.0,720.5,677.3,677.6,645.6,649.7,623.7,572.6,462.4,314.4,206.5,176.0,104.2
