,,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME
NE9,WEEKDAY,3.5,117.8,923.8,1413.3,1214.5,981.9,890.3,874.9,895.9,828.6,751.9,773.4,784.6,1360.5,1635.3,1115.5,573.4,381.7,216.2,99.5,12.6,1.8,666.4,1127.7,1309.4,807.6,552.4,561.0,579.0,716.4,647.0,663.2,718.7,969.2,1333.8,982.7,778.1,756.5,602.1,328.2
NE9,WEEKENDS/HOLIDAY,4.2,32.5,444.2,671.5,753.9,914.1,1042.0,1009.9,1015.8,934.8,840.2,752.5,750.1,822.8,845.8,746.2,449.0,335.2,229.6,102.2,17.5,0.1,332.5,390.8,531.2,561.6,562.1,629.9,664.0,665.4,649.5,666.2,707.9,814.4,885.5,758.5,747.2,745.6,673.2,322.5
NS10,WEEKDAY,24.3,1149.3,4177.9,6137.5,3828.5,2483.3,1886.7,1644.5,1744.3,1574.8,1391.1,1228.6,1350.8,2385.0,2729.5,1632.5,979.7,591.4,412.7,157.8,297.3,109.9,1003.6,2274.2,1629.3,975.7,681.9,765.3,979.9,1190.4,1339.5,1445.8,1832.1,2839.0,4367.8,3543.2,2342.5,2196.1,1840.8,978.8
NS10,WEEKENDS/HOLIDAY,24.2,554.4,1479.5,2063.8,2059.6,2198.5,2147.6,2081.0,2150.8,1875.1,1618.0,1521.5,1465.8,1694.4,1478.2,1309.0,804.2,548.9,401.6,179.0,307.4,48.1,488.0,771.0,823.4,857.2,745.6,877.8,1060.2,1282.8,1307.5,1363.6,1517.8,1753.6,2006.0,1957.5,1908.9,2017.4,1876.1,1101.6
NS11,WEEKDAY,31.2,912.5,3332.0,4612.5,3024.3,1874.3,1426.4,1252.9,1298.1,1254.9,1104.7,995.9,1154.5,2083.2,2222.3,1382.0,874.6,672.0,460.5,165.2,207.4,132.4,1055.0,2135.5,1586.3,857.4,681.8,724.2,916.7,1223.5,1430.6,1541.8,1663.6,2582.5,3983.5,3096.5,2142.4,1920.7,1580.0,881.6
NS11,WEEKENDS/HOLIDAY,37.5,457.0,1099.6,1523.0,1595.4,1732.5,1757.8,1688.5,1734.8,1642.2,1445.2,1347.1,1412.4,1570.9,1513.5,1165.2,823.1,672.5,522.9,198.9,260.8,54.2,407.1,908.6,847.8,806.2,800.5,881.2,1143.8,1335.4,1346.0,1445.9,1546.5,1762.8,1968.2,1809.6,1755.5,1788.0,1665.0,989.4
NS12,WEEKDAY,5.7,209.6,1019.1,1388.0,963.8,555.5,423.3,367.5,373.0,328.1,263.7,282.9,326.9,581.9,628.0,398.8,213.6,130.7,95.1,49.3,54.7,17.6,204.3,432.1,413.4,226.2,162.3,179.3,215.0,318.4,398.9,391.0,419.3,643.2,997.2,809.5,564.0,505.7,410.0,220.1
NS12,WEEKENDS/HOLIDAY,7.9,106.8,277.8,408.8,482.8,518.8,514.8,505.1,498.8,414.9,373.8,345.4,388.5,431.1,409.9,306.5,218.9,157.8,113.6,61.1,67.2,5.0,82.1,176.6,202.0,212.2,197.5,225.6,253.2,319.2,329.9,351.5,395.2,428.8,484.9,464.4,453.6,465.6,419.1,233.1
NS13,WEEKDAY,60.7,1134.2,3506.7,4934.1,3618.0,2490.7,1899.4,1635.4,1792.2,1910.4,1685.9,1659.5,1754.7,2475.9,2645.8,1698.9,1424.0,1429.5,883.7,339.7,246.8,160.5,1058.5,2206.4,1843.8,1263.8,1229.4,1307.0,1544.0,1789.0,1959.9,2139.1,2481.0,3806.0,5617.2,4129.7,2771.5,2342.3,2030.6,1117.0
NS13,WEEKENDS/HOLIDAY,64.8,492.8,1387.2,1662.8,1792.1,2163.1,2016.6,1983.5,2167.8,2145.5,2087.6,1981.1,1953.1,2051.0,1996.0,1621.9,1482.5,1524.9,996.2,387.2,260.5,73.5,418.8,836.5,1130.6,1225.9,1364.5,1642.6,1892.4,2143.1,2045.5,2135.8,2343.5,2634.5,2756.2,2439.4,2253.9,2126.6,2085.2,1252.8
NS14,WEEKDAY,39.1,701.7,2497.0,3531.4,2759.4,1876.7,1409.5,1111.7,1158.2,1099.7,1007.0,837.6,899.3,1247.8,1541.6,964.8,571.2,514.8,426.9,216.8,152.5,88.8,633.7,1313.6,945.1,571.5,442.5,487.8,638.5,796.5,865.9,1029.1,1348.4,2086.2,3164.0,2303.8,1711.7,1586.8,1377.2,780.5
NS14,WEEKENDS/HOLIDAY,44.8,329.1,885.8,1191.2,1324.6,1601.0,1423.6,1303.0,1310.1,1160.6,1071.8,1002.6,1011.8,1084.0,1082.9,792.8,590.5,543.0,483.4,259.4,164.4,51.5,243.1,430.6,587.6,598.6,575.6,601.9,753.9,911.2,909.6,994.4,1115.2,1269.4,1368.9,1289.4,1329.0,1402.5,1430.0,799.9
NS15,WEEKDAY,22.7,204.0,842.5,1423.2,1173.9,818.2,812.1,747.1,902.2,897.7,914.9,898.4,1166.0,1932.2,1972.3,987.3,520.1,385.4,265.5,109.7,37.3,84.6,751.4,2342.5,2272.3,1048.5,507.3,402.6,647.3,772.4,562.0,554.5,624.0,930.5,1281.5,957.8,663.7,623.6,537.1,244.0
NS15,WEEKENDS/HOLIDAY,17.6,85.9,291.8,493.4,576.8,728.9,711.9,634.1,643.9,637.4,568.2,524.5,489.1,571.0,569.1,454.4,342.8,267.1,213.8,120.6,44.2,25.8,284.2,431.0,433.8,354.1,310.2,347.1,426.5,467.1,464.6,469.9,499.4,608.0,643.1,542.6,525.9,535.6,553.5,252.2
NS16,WEEKDAY,33.0,852.1,2601.3,4125.2,3332.1,2419.2,1905.5,1660.6,1681.3,1823.1,1780.7,1667.7,1678.4,2254.8,2703.3,1843.5,1240.9,1202.0,814.8,327.0,190.0,94.7,1372.2,2438.9,2100.3,1333.3,1240.8,1240.1,1420.5,1598.5,1740.1,1894.3,2158.2,3377.3,4764.4,3474.0,2601.4,2423.8,2067.3,1079.2
NS16,WEEKENDS/HOLIDAY,40.2,385.9,1200.2,1540.8,1678.1,2206.8,2184.4,2043.0,2070.6,2074.6,1932.5,1883.9,1844.8,1998.2,1912.1,1648.2,1255.4,1133.4,877.0,372.8,231.1,36.4,568.1,867.0,1252.9,1338.8,1425.1,1475.8,1716.0,1968.6,1935.4,2029.9,2140.5,2418.1,2637.2,2235.5,2177.2,2218.8,2220.5,1205.9
NS17/CC15,WEEKDAY,7.2,120.1,873.2,1603.7,1501.5,975.2,761.2,710.9,732.4,831.9,770.8,664.5,678.9,1130.3,1139.5,598.8,350.6,320.3,225.1,101.4,21.2,25.7,502.7,912.6,536.0,285.4,235.2,232.2,306.8,367.0,375.8,431.7,498.5,704.0,995.5,715.1,508.0,473.5,398.3,219.9
NS17/CC15,WEEKENDS/HOLIDAY,13.1,25.5,303.6,438.5,578.1,771.5,800.5,805.4,823.9,712.9,624.4,622.9,599.6,664.9,624.4,439.1,321.6,264.6,224.4,109.4,27.6,8.8,124.6,188.6,270.8,231.0,257.8,285.5,319.0,371.1,370.4,402.2,462.9,496.0,476.8,419.5,407.0,447.2,407.5,234.0
NS18,WEEKDAY,5.4,168.6,790.5,1142.5,1090.6,812.2,643.4,606.7,617.2,722.2,559.2,463.9,492.1,687.9,818.2,501.6,282.5,210.6,148.2,59.2,42.6,24.6,299.6,590.8,616.0,376.5,281.6,304.2,349.8,388.4,453.5,504.0,576.1,770.2,1024.3,828.3,727.9,739.0,646.5,325.1
NS18,WEEKENDS/HOLIDAY,6.9,63.5,378.0,444.9,545.1,737.1,720.4,704.1,710.6,601.8,563.5,504.1,502.2,571.1,541.6,420.0,267.1,191.5,151.1,66.0,48.8,9.5,83.1,217.8,299.2,282.1,301.5,344.0,394.0,474.5,468.2,516.0,543.1,587.4,580.8,578.6,641.2,723.6,681.5,353.6
NS19,WEEKDAY,14.5,282.5,1364.0,2043.5,2015.5,1649.4,1470.3,1394.2,1493.6,1526.9,1413.0,1334.7,1397.1,1965.0,2352.4,1523.0,984.4,839.8,494.1,188.9,55.2,109.8,815.3,1628.3,1849.2,1286.1,1100.7,1050.6,1272.3,1416.6,1412.0,1566.8,1649.9,2189.5,2742.0,2040.3,1632.1,1631.8,1228.8,614.5
NS19,WEEKENDS/HOLIDAY,14.9,79.2,654.2,805.1,1049.1,1477.9,1669.9,1729.0,1775.5,1763.2,1655.5,1614.4,1696.2,1793.2,1661.6,1269.1,908.4,799.1,536.1,222.1,79.9,33.9,334.9,543.1,942.9,1100.0,1332.2,1437.2,1531.4,1629.5,1550.0,1739.2,1723.2,1796.0,1724.0,1570.9,1515.6,1537.2,1348.6,667.6
NS2,WEEKDAY,17.7,482.0,1839.4,2735.7,1677.9,979.6,848.3,822.8,875.8,900.1,839.3,829.9,930.5,1604.1,1867.4,1018.4,628.5,560.8,358.0,131.4,91.7,80.0,623.0,1647.7,1502.3,775.0,608.2,614.0,724.8,849.4,928.0,1044.0,1175.4,1983.3,2913.7,1894.0,1340.9,1084.8,789.2,397.5
NS2,WEEKENDS/HOLIDAY,20.6,215.4,682.9,759.8,802.2,882.8,968.2,1082.0,1134.5,1164.6,1007.9,972.6,957.6,1078.9,1037.0,825.8,605.0,525.1,407.6,167.0,101.9,35.1,240.5,512.5,769.2,738.2,695.8,731.9,895.0,1017.4,1002.1,1100.1,1097.4,1255.4,1224.0,1130.2,1096.4,944.6,844.1,448.5
NS20,WEEKDAY,6.5,53.3,249.4,572.8,801.2,636.9,799.8,1099.2,1357.6,1302.2,1331.5,1819.7,2165.5,3727.8,3340.7,1843.4,1388.3,1540.0,644.2,142.3,5.3,82.7,1444.2,3187.7,3807.9,2092.9,1577.2,1485.0,1566.5,1512.0,1403.5,1026.7,901.1,918.7,1259.9,977.0,476.0,299.5,185.7,75.1
NS20,WEEKENDS/HOLIDAY,6.5,14.6,119.6,301.0,554.2,498.1,623.5,824.1,1216.9,1310.5,1248.6,1385.2,1182.1,1102.2,1072.8,1130.8,1048.4,1158.2,559.2,136.8,4.9,25.1,757.9,867.6,1079.5,1038.2,1240.0,1223.9,1379.5,1096.2,982.1,886.5,871.8,920.2,968.6,852.5,467.5,301.5,202.9,88.1
NS21/DT11,WEEKDAY,33.7,119.0,898.4,1953.6,2365.8,1806.2,1553.7,1553.9,1768.5,1797.7,1803.0,1856.2,2036.5,2961.5,3533.6,2289.4,1620.6,1529.2,1307.9,640.1,36.4,85.1,1169.4,2462.5,2968.2,2207.9,1702.6,1542.8,1730.5,1982.3,1904.6,1844.8,1993.8,2520.0,3222.2,2247.3,1539.8,1469.9,1231.8,599.1
NS21/DT11,WEEKENDS/HOLIDAY,42.9,37.1,539.4,809.8,1093.1,1542.5,1807.2,1951.9,2073.9,2196.0,2039.8,2115.1,2138.1,2373.9,2257.1,1882.1,1564.1,1677.6,1460.2,720.5,47.2,25.5,638.0,977.1,1267.5,1739.2,1868.9,1989.0,2039.0,2200.0,2081.2,2151.5,2187.4,2375.6,2321.2,1949.1,1600.8,1660.1,1363.4,628.8
NS22,WEEKDAY,8.4,35.0,295.4,426.4,486.9,391.5,583.9,909.5,1299.0,1708.2,1804.3,2197.9,2615.2,3444.0,3498.9,2963.2,3294.0,3141.3,1704.3,431.3,5.6,57.6,979.9,2026.4,3297.7,3364.7,3356.5,2783.0,2524.2,2256.3,2157.5,1865.2,1768.6,1826.8,2335.9,1469.7,627.6,333.7,244.3,83.1
NS22,WEEKENDS/HOLIDAY,10.6,23.1,190.5,276.1,351.6,580.9,1263.4,1798.8,2111.8,2457.4,2514.4,3052.8,3398.4,3679.6,3509.8,3208.1,3401.6,3581.2,2001.1,484.6,7.4,23.9,624.1,1169.8,2117.0,3674.9,4522.4,3640.0,3411.2,3299.1,3212.0,3103.5,2910.1,2509.6,2086.1,1460.1,766.2,400.9,290.0,97.0
NS23,WEEKDAY,12.3,18.5,126.4,255.5,276.5,196.0,233.8,377.0,603.7,856.8,967.3,1171.4,1354.4,1736.5,1940.7,1597.6,1805.9,1990.6,1655.8,554.8,4.0,16.5,401.6,851.6,1286.7,1378.0,1540.1,1404.0,1533.1,1363.0,1230.0,1184.1,1223.6,1398.6,1931.6,1331.3,512.6,298.3,185.0,81.0
NS23,WEEKENDS/HOLIDAY,18.4,10.8,79.5,121.1,167.1,188.2,276.2,458.2,751.1,1032.5,1314.4,1670.5,1914.9,2059.9,1906.1,1907.8,2127.9,2298.5,1914.0,650.4,3.5,5.5,261.4,493.6,659.1,1188.5,1605.0,1831.2,2008.4,2118.4,1997.6,1894.9,1941.9,1950.5,1723.5,1266.8,629.4,343.2,197.0,81.1
NS24/NE6/CC1,WEEKDAY,9.7,64.7,147.1,316.9,502.4,266.5,348.8,548.3,794.7,1133.4,1193.2,1350.8,1556.6,2009.0,2107.0,1715.6,1705.0,1950.5,1264.4,413.6,8.0,12.5,372.3,951.2,1104.8,1030.7,1175.2,1222.9,1415.5,1307.5,1182.4,1175.7,1159.1,1336.7,1861.0,1355.5,593.3,322.2,214.6,94.3
NS24/NE6/CC1,WEEKENDS/HOLIDAY,12.1,37.2,117.0,141.4,229.4,239.0,427.2,695.2,1015.1,1309.5,1606.4,1914.1,2138.5,2191.9,2036.5,1794.0,1763.9,1979.9,1333.4,451.9,10.4,3.6,187.4,456.9,635.1,993.5,1381.6,1605.0,1858.8,1933.0,1778.2,1802.1,1776.1,1710.4,1514.5,1197.8,687.9,399.2,246.0,107.8
NS27/CE2,WEEKDAY,0.4,5.3,10.0,28.3,28.5,21.7,31.6,51.5,76.3,47.8,58.6,80.8,146.5,217.4,378.0,227.4,105.4,87.2,59.5,31.9,1.5,8.0,125.2,231.9,343.7,201.8,69.5,55.7,60.4,90.1,75.6,67.4,64.3,62.7,68.1,61.9,32.0,20.0,20.4,9.8
NS27/CE2,WEEKENDS/HOLIDAY,0.0,2.6,9.8,17.2,22.1,19.1,29.9,49.2,56.9,66.6,68.5,80.5,82.4,66.4,74.4,77.2,57.2,58.0,49.0,30.9,2.5,1.9,25.2,68.0,56.6,57.4,56.0,73.6,102.8,103.4,108.6,106.1,88.0,87.5,89.1,86.5,47.1,32.0,21.6,9.2
NS28,WEEKDAY,0.2,1.2,5.9,21.5,44.0,24.5,27.5,34.3,35.5,41.3,50.8,80.2,105.0,137.6,94.9,57.4,56.5,44.8,42.3,9.3,0.7,0.0,39.8,147.1,111.3,124.5,45.6,30.1,35.5,41.8,37.8,26.0,24.6,25.7,30.0,34.0,19.3,21.6,7.1,6.2
NS28,WEEKENDS/HOLIDAY,0.0,0.8,7.8,20.8,45.8,22.9,36.4,39.5,77.9,58.6,125.0,166.6,243.4,269.8,234.0,117.6,81.2,51.9,53.5,16.6,0.2,0.0,32.9,157.8,246.5,91.0,187.8,125.6,118.6,97.5,92.5,60.6,67.1,50.5,41.0,47.0,28.0,22.4,6.9,8.9
NS3,WEEKDAY,10.7,484.2,1606.8,2248.0,1428.8,918.9,784.0,730.5,745.7,764.3,612.7,592.2,568.2,768.8,824.0,510.5,325.0,300.4,208.3,80.7,65.7,33.4,302.4,702.2,586.9,483.0,432.8,446.2,500.2,581.3,677.0,758.9,913.2,1418.4,1897.0,1432.7,1011.7,834.4,599.2,293.1
NS3,WEEKENDS/HOLIDAY,14.2,189.2,586.0,670.0,698.2,861.8,878.6,960.8,942.1,854.8,725.1,727.9,700.8,813.6,738.4,476.9,343.0,241.4,190.0,79.6,84.2,15.9,157.4,365.5,593.5,578.5,567.9,583.8,615.4,715.2,699.5,733.0,722.1,832.4,805.2,782.5,810.1,733.9,628.8,340.4
NS4/BP1,WEEKDAY,33.7,684.8,2439.5,3484.9,2232.5,1376.1,1148.6,1220.4,1298.6,1308.0,1310.8,1252.0,1485.9,2149.5,2343.4,1253.5,913.2,753.5,482.2,195.5,120.7,214.4,1520.8,2467.7,1290.7,893.2,857.2,867.9,1151.9,1327.0,1430.8,1519.0,1795.5,2669.5,3741.9,2643.4,1809.7,1505.7,1024.9,573.8
NS4/BP1,WEEKENDS/HOLIDAY,41.8,301.8,859.2,1040.5,1130.4,1241.6,1305.2,1441.9,1575.5,1492.9,1405.6,1341.2,1332.0,1467.9,1443.0,1076.5,866.2,714.1,530.0,226.2,160.2,91.6,455.2,640.1,845.9,930.9,977.2,1039.1,1233.2,1410.0,1368.5,1454.4,1531.1,1687.9,1697.1,1588.4,1550.6,1345.2,1093.8,617.5
NS5,WEEKDAY,15.1,726.0,2688.6,3839.4,2266.4,1299.9,1042.5,990.1,1044.6,1097.1,968.7,826.4,901.3,1594.8,1686.1,851.9,549.7,490.7,331.3,128.5,149.7,71.6,667.9,1511.7,1085.5,604.9,568.9,587.3,727.6,876.5,970.7,1139.0,1379.0,2051.5,3101.7,2367.1,1634.5,1275.6,982.5,537.4
NS5,WEEKENDS/HOLIDAY,21.2,310.6,875.8,1068.0,1125.1,1224.2,1267.9,1260.0,1307.8,1251.0,1026.8,959.8,998.0,1112.0,1006.8,720.5,536.8,502.8,380.9,142.6,176.6,31.8,209.2,398.4,563.6,617.9,624.9,754.6,888.1,1051.9,1015.8,1112.0,1091.9,1203.2,1332.5,1341.0,1340.6,1202.8,1036.9,577.1
NS7,WEEKDAY,6.3,28.5,136.8,313.0,178.0,166.2,105.5,90.3,109.9,95.0,104.6,170.5,301.1,717.4,673.5,446.0,193.2,186.7,58.6,43.0,10.8,138.0,593.6,1239.6,910.6,234.5,103.8,82.5,114.7,116.0,104.7,74.3,72.3,129.0,225.3,133.6,91.8,44.8,33.7,27.2
NS7,WEEKENDS/HOLIDAY,5.9,14.8,84.8,224.4,153.9,185.1,124.2,147.4,218.9,248.6,233.2,289.2,265.5,275.1,258.6,387.4,197.6,156.1,53.5,30.1,13.9,73.8,366.8,590.8,478.2,259.8,222.8,229.6,213.4,161.2,144.2,107.0,94.5,103.6,204.9,132.0,103.1,48.5,39.1,30.9
NS8,WEEKDAY,23.8,565.7,1782.6,2507.2,1620.9,1173.4,855.4,812.6,831.2,855.5,677.7,786.8,830.2,1188.4,1253.2,836.2,563.0,465.0,234.4,127.1,110.9,102.5,594.1,1186.6,714.7,515.3,410.7,398.4,467.5,593.9,619.8,653.1,830.2,1288.3,1808.5,1318.9,917.9,784.4,627.9,359.8
NS8,WEEKENDS/HOLIDAY,30.0,285.1,666.4,829.2,875.6,1034.9,947.0,936.6,1008.6,873.2,794.6,723.2,717.5,810.0,773.4,659.5,513.5,464.9,266.9,153.4,111.2,43.0,274.8,469.5,532.0,528.5,497.6,518.1,563.0,627.5,631.2,641.6,726.6,858.2,823.1,801.9,763.4,730.1,669.8,386.9
NS9/TE2,WEEKDAY,46.6,657.6,2413.1,3411.1,2291.2,1572.1,1233.5,1250.7,1410.7,1543.5,1492.0,1384.8,1450.0,2059.3,2249.6,1520.8,1298.6,1172.9,699.7,268.0,204.9,283.2,1551.0,2633.5,1641.6,1079.2,1159.8,1305.8,1465.2,1836.5,1808.4,1933.5,2188.5,3093.5,4503.2,3510.9,2148.3,1813.8,1454.7,862.5
NS9/TE2,WEEKENDS/HOLIDAY,57.6,270.8,861.2,1135.9,1268.6,1430.1,1432.0,1571.9,1842.6,1865.6,1807.9,1791.6,1721.0,1914.0,1763.0,1479.6,1370.4,1253.1,812.9,278.9,263.0,107.5,604.9,1088.4,1073.1,1141.2,1376.9,1569.5,1811.0,1988.1,1940.6,1917.9,2066.6,2310.5,2356.1,2166.4,1830.9,1652.8,1502.8,897.6
PE1,WEEKDAY,1.4,45.4,215.2,318.1,242.9,178.9,153.8,144.6,154.2,191.1,119.7,98.7,104.3,138.5,148.5,98.9,48.7,29.3,18.1,7.3,18.1,8.9,50.2,130.1,62.1,55.8,64.7,83.6,115.2,163.4,150.9,145.7,159.2,201.6,259.2,240.9,185.5,164.5,120.1,72.6
PE1,WEEKENDS/HOLIDAY,1.5,20.6,65.8,89.9,140.8,172.5,186.6,176.4,171.6,162.0,141.6,126.1,125.8,138.2,140.9,95.1,56.1,34.5,19.5,10.9,20.4,4.0,10.8,30.9,52.1,64.5,82.8,104.5,123.6,137.9,114.6,135.1,131.8,135.9,154.8,171.5,166.2,154.5,136.8,80.4
PE2,WEEKDAY,0.9,76.9,364.6,530.8,364.5,271.3,252.8,218.2,239.3,347.5,200.8,156.4,175.7,207.5,205.7,133.3,66.3,39.3,22.5,8.0,20.8,4.1,99.7,273.3,104.3,81.0,83.2,118.4,165.0,243.1,232.3,225.7,246.8,301.7,375.5,342.9,270.7,239.0,178.2,107.2
PE2,WEEKENDS/HOLIDAY,2.4,33.8,96.0,164.9,217.5,249.0,282.4,289.4,264.5,227.9,181.5,179.1,184.8,209.8,176.4,134.4,75.0,48.2,28.4,9.5,28.2,2.6,13.8,26.5,71.2,80.6,99.4,129.5,179.0,215.2,190.8,196.8,203.2,215.2,242.2,245.2,232.9,241.6,188.9,106.9
PE3,WEEKDAY,1.3,50.2,297.2,438.5,328.5,240.7,227.3,243.3,282.6,314.8,213.6,192.1,195.2,229.0,231.8,174.3,99.6,93.6,33.7,10.0,14.8,8.0,63.7,160.9,235.6,142.1,139.0,164.0,210.2,267.5,265.4,261.6,259.0,341.7,419.6,361.7,249.2,193.9,129.5,64.6
PE3,WEEKENDS/HOLIDAY,1.0,21.2,80.2,119.8,186.9,238.1,301.6,288.6,316.6,268.5,206.5,213.2,196.0,222.9,196.8,154.6,105.2,71.1,36.0,13.1,13.8,3.1,26.8,70.9,165.6,160.5,182.2,187.4,211.5,235.6,230.2,219.9,218.2,240.0,242.0,230.5,221.6,185.1,136.1,64.1
PE4,WEEKDAY,1.4,27.4,98.4,162.0,90.3,53.8,53.5,58.4,59.7,57.7,50.8,42.5,50.8,65.2,68.8,52.9,40.7,30.1,38.9,16.1,6.9,2.9,26.8,31.7,38.6,31.9,25.8,32.6,47.9,87.4,74.8,75.7,77.9,96.8,122.6,124.0,85.0,64.7,45.3,26.4
PE4,WEEKENDS/HOLIDAY,0.9,12.8,25.1,41.8,48.8,65.1,69.5,83.2,77.9,73.8,65.9,63.9,64.2,82.0,78.1,70.2,56.4,36.6,48.1,19.0,6.5,0.5,11.4,16.5,30.2,42.8,48.0,49.2,63.2,68.0,75.8,85.4,77.9,84.6,100.5,109.0,84.6,70.2,51.0,32.2
PE5,WEEKDAY,1.2,84.0,381.5,584.4,367.1,249.3,195.9,213.8,212.0,325.0,178.0,156.6,177.5,223.4,213.7,129.0,64.5,38.9,25.8,7.5,21.2,5.6,46.6,288.8,118.7,105.4,93.8,126.3,169.3,282.6,250.3,242.5,248.9,303.7,380.9,328.8,235.5,208.0,148.2,90.0
PE5,WEEKENDS/HOLIDAY,1.0,40.6,88.4,149.4,226.2,246.9,249.0,255.6,257.9,208.5,168.0,168.4,165.4,178.4,156.5,107.9,72.2,43.4,29.5,10.2,26.9,1.9,17.5,42.5,71.0,96.4,101.0,126.4,157.8,180.9,168.5,182.4,179.8,195.5,213.1,220.5,196.9,183.8,157.6,93.9
PE6,WEEKDAY,1.5,60.0,302.2,445.0,361.4,275.5,246.9,272.2,303.7,292.2,256.5,254.5,276.0,308.5,275.2,213.0,166.4,164.0,80.4,19.1,15.4,4.6,78.2,213.1,227.0,223.9,203.2,213.8,251.7,317.7,318.1,270.7,286.9,360.0,452.9,406.0,231.5,175.9,120.6,64.3
PE6,WEEKENDS/HOLIDAY,1.2,21.9,70.8,123.2,203.5,249.0,299.5,305.9,347.9,317.2,290.6,298.8,255.4,256.9,232.8,213.5,199.9,178.6,83.5,18.5,17.2,2.6,44.6,94.9,166.4,213.8,237.0,241.4,263.2,289.9,264.1,258.4,249.2,290.0,269.5,285.1,200.5,154.0,131.0,66.9
PE7,WEEKDAY,0.2,55.2,272.2,395.9,283.3,224.2,164.2,162.3,173.1,202.2,111.7,111.5,126.5,174.5,174.4,96.6,52.6,36.2,17.5,7.2,10.1,3.9,40.0,167.2,95.6,80.2,73.8,90.0,125.0,188.7,180.8,162.3,187.5,238.3,325.1,253.1,191.6,162.5,114.8,62.6
PE7,WEEKENDS/HOLIDAY,0.1,32.4,70.6,107.4,179.2,217.1,220.4,219.1,207.5,177.9,140.2,139.5,157.2,155.1,130.2,95.9,59.6,39.9,22.1,7.2,14.4,1.5,11.1,34.8,54.4,75.9,86.9,115.0,126.4,162.2,144.1,171.9,155.8,175.5,165.8,173.1,167.0,161.1,119.1,75.5
PW1,WEEKDAY,0.2,0.1,0.9,6.0,16.8,14.7,11.0,16.2,21.5,26.7,24.9,34.6,44.0,56.8,54.6,42.0,32.8,46.2,22.0,3.8,0.0,0.3,18.4,23.0,36.1,26.9,26.9,27.1,28.4,30.3,40.9,51.1,40.7,42.6,40.0,33.4,13.0,5.0,2.5,0.5
PW1,WEEKENDS/HOLIDAY,0.0,0.1,0.6,2.5,10.1,18.1,39.6,68.9,78.1,61.4,62.2,56.1,74.6,67.2,77.0,53.0,31.2,23.4,28.5,5.6,0.1,0.4,10.2,18.8,75.5,62.0,74.9,67.1,54.4,55.0,65.8,52.1,61.5,39.4,32.2,19.6,15.2,4.5,2.1,1.1
PW3,WEEKDAY,0.1,0.6,4.0,8.7,23.4,8.5,4.3,11.2,11.7,7.0,5.5,6.5,19.4,55.7,50.0,17.2,5.8,2.9,1.5,0.4,0.6,1.3,8.4,49.0,82.0,20.7,6.7,9.5,10.4,10.0,7.4,7.9,16.5,18.7,12.1,10.0,4.5,3.1,3.1,1.4
PW3,WEEKENDS/HOLIDAY,0.2,0.0,2.2,3.6,3.9,5.9,6.8,13.0,14.4,8.0,8.0,9.8,17.6,17.2,26.9,15.6,4.1,3.0,2.0,0.8,0.5,1.0,3.4,26.8,35.6,14.8,12.1,7.4,7.9,9.5,9.5,12.4,16.0,13.1,16.5,13.4,5.8,3.6,2.6,2.0
PW4,WEEKDAY,0.1,7.8,29.7,34.1,36.9,30.1,20.7,35.0,42.4,21.0,19.1,26.3,38.0,61.7,61.6,26.4,16.4,9.0,7.9,2.0,0.9,1.2,7.4,60.4,81.9,25.9,23.0,52.9,28.0,27.1,27.1,34.3,32.8,31.1,33.9,31.0,22.8,11.7,9.9,5.6
PW4,WEEKENDS/HOLIDAY,0.1,4.8,10.4,14.9,18.2,16.9,25.4,35.0,44.6,34.0,34.4,27.4,42.4,45.2,43.1,36.5,16.8,11.9,10.8,2.9,0.8,1.0,3.9,22.9,37.6,30.4,24.2,37.2,30.6,36.0,29.4,33.9,35.4,30.0,27.9,26.9,19.4,13.9,12.4,8.8
