,,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME,TOTAL_TAP_OUT_VOLUME
NE14,WEEKDAY,7.4,380.8,2162.0,5093.3,5752.2,2853.9,1805.8,1532.1,1397.9,1342.5,1234.3,1138.8,1149.9,1527.3,1882.0,1387.3,805.2,704.0,438.7,124.0,151.7,37.6,599.4,1546.2,1002.5,681.4,669.3,707.7,874.6,1048.2,1196.6,1336.1,1627.6,2518.0,4860.8,4114.5,2631.8,2220.0,2331.4,996.6
NE14,WEEKENDS/HOLIDAY,5.9,115.7,799.8,1250.2,1774.1,2187.6,2151.3,2044.6,2012.6,1930.2,1627.4,1468.6,1509.1,1717.7,1633.2,1221.2,790.6,642.3,433.4,126.4,208.9,10.6,206.4,524.6,758.7,867.8,913.9,980.9,1173.9,1409.4,1428.9,1486.6,1656.0,1781.2,1958.8,1939.7,1870.2,1965.0,1968.3,988.8
NE15,WEEKDAY,2.6,216.6,1484.8,3204.1,3652.9,1530.4,889.4,743.9,674.4,651.7,587.1,466.5,520.1,681.7,761.9,504.5,288.6,220.4,138.3,61.9,84.9,8.5,152.2,390.2,318.6,236.7,234.5,313.9,470.1,542.9,620.9,714.4,812.9,1280.4,2652.2,2452.9,1601.0,1398.1,1123.2,575.1
NE15,WEEKENDS/HOLIDAY,2.2,63.8,347.0,589.0,1020.6,1168.0,1183.4,1090.0,1065.2,936.2,772.1,715.3,760.4,864.9,823.9,560.3,316.8,201.9,148.6,67.4,93.4,1.2,62.4,188.7,291.7,330.7,345.8,481.0,577.1,756.3,803.3,806.8,801.0,912.0,1022.2,1049.2,1059.4,1116.6,1036.0,513.1
NE16-STC,WEEKDAY,25.1,410.1,2326.4,5925.3,6186.4,2978.0,1986.4,1960.0,1963.6,2072.9,2022.2,1879.2,1932.9,2384.5,2933.8,2333.7,1692.9,1401.1,748.9,228.5,226.2,126.1,977.8,1726.9,1167.8,1013.4,1201.0,1471.4,1837.3,2073.2,2187.5,2348.0,2500.4,3625.9,6595.5,6007.0,3522.2,2635.6,2384.9,1122.3
NE16-STC,WEEKENDS/HOLIDAY,36.6,180.9,738.7,1293.2,2006.2,2352.0,2427.9,2565.4,2795.4,2767.4,2485.2,2344.7,2296.3,2437.8,2442.0,2131.8,1676.2,1414.3,816.7,259.4,222.4,49.7,283.6,610.0,903.4,1210.2,1609.1,1942.7,2234.6,2622.6,2492.4,2454.4,2685.1,2921.4,3207.9,3105.0,2561.9,2208.3,2098.3,1129.2
NE17-PTC,WEEKDAY,19.0,386.6,2426.6,5639.0,5539.7,2416.3,1643.1,1546.4,1575.6,1774.0,1620.6,1598.2,1657.7,1958.4,2167.3,1917.9,1471.4,1337.1,863.6,233.1,164.2,84.0,593.8,1314.2,976.8,963.4,1019.2,1284.8,1529.5,1760.0,1735.4,1869.7,2126.8,3033.9,5458.8,4868.1,2824.6,2087.4,1663.2,886.0
NE17-PTC,WEEKENDS/HOLIDAY,29.1,178.1,688.4,1258.2,1801.7,2058.6,2241.3,2179.3,2495.3,2561.2,2385.1,2234.4,2176.8,2361.0,2394.3,2050.4,1797.4,1545.4,1038.2,277.9,194.3,35.4,257.4,553.9,1018.6,1181.3,1581.7,1865.4,2067.9,2286.6,2197.0,2257.8,2366.2,2727.3,2983.8,2679.2,2181.4,1794.1,1567.3,875.7
NE4,WEEKDAY,15.3,65.0,476.3,909.8,1458.2,1332.3999999999999,1513.8,2091.6,3302.0,4644.9,3381.4,3277.9,3407.8,4535.2,7117.900000000001,5432.9,4482.3,3896.1,2310.2,787.9,46.8,8.3,793.1999999999999,2256.0,5066.0,4276.2,3476.5,4052.3,4859.0,3415.2,2956.5,2814.2,2911.7000000000003,3523.6,5176.200000000001,3757.1,2172.0,1432.1,1045.9,519.0
NE4,WEEKENDS/HOLIDAY,25.5,34.6,289.6,485.5,763.6999999999999,1204.2,1698.8000000000002,2412.6,3127.5,3989.5,4403.9,4459.5,4499.4,4570.4,4684.1,4659.5,4579.1,3918.5,2258.1,824.4,82.1,1.0,497.6,1014.1,1529.8,2520.2,3732.7000000000003,4499.8,4598.6,4512.4,4160.2,3845.2000000000003,4008.0,4382.400000000001,4499.8,3556.3,2318.9,1528.9,1206.6,656.1
NE5,WEEKDAY,22.1,14.6,60.2,134.1,232.3,303.5,342.3,445.7,666.1,678.2,622.2,649.5,736.1,1518.3,2959.3,1868.4,1352.7,1359.6,1312.5,751.9,10.8,0.9,336.2,896.9,2767.4,2427.9,1002.2,690.9,787.6,786.2,724.1,612.0,675.5,962.2,1591.5,1244.1,771.5,649.7,532.1,277.0
NE5,WEEKENDS/HOLIDAY,91.1,18.3,89.2,90.1,140.4,242.3,370.7,453.6,526.9,637.3,726.7,779.8,779.0,803.2,891.9,820.4,886.9,1048.0,1211.9,849.9,37.8,0.2,139.8,255.1,380.1,589.8,711.2,813.4,891.4,885.2,856.9,822.3,844.2,1033.1,1207.4,1101.0,920.7,806.0,680.9,389.7
NE7,WEEKDAY,11.100000000000001,50.400000000000006,556.1,1161.7,1313.0,1002.7,909.0,1247.7,2391.3,1609.1,1331.7,1369.5,1457.5,2385.0,3317.0,2208.1,1700.0,1508.0,973.3000000000001,308.9,38.8,16.299999999999997,727.5,1562.5,3220.3,1997.5,1514.3,1603.3000000000002,1785.1,2327.9,1499.8000000000002,1261.7,1274.0,1709.3000000000002,2637.9,2252.0,1363.5,904.8,618.5,294.3
NE7,WEEKENDS/HOLIDAY,22.4,18.2,319.0,638.6999999999999,714.0999999999999,941.1999999999999,1272.6000000000001,1707.7,2114.1,2197.0,2118.8,1991.5,2092.3,2403.3999999999996,2759.3,2732.0,2588.0,2781.1000000000004,1824.5,559.0,66.4,3.0,435.40000000000003,790.7,1339.3999999999999,2087.4,2628.7000000000003,2725.7999999999997,2775.3,2598.2000000000003,2339.2,2222.8,2446.1,3165.3999999999996,3205.3,2669.7000000000003,1579.4,1006.5999999999999,679.1999999999999,341.6
NE8,WEEKDAY,12.5,62.0,673.0,1492.4,1654.2,1215.2,936.7,977.2,1173.0,1598.1,1289.0,1271.4,1403.1,1846.2,2152.3,1861.4,1827.4,2002.6,1475.7,539.5,38.0,5.5,430.0,1076.4,1670.9,1428.8,1229.0,1367.0,1665.5,1319.3,1344.3,1329.5,1483.4,1985.8,3490.4,3040.8,1856.2,1403.9,1153.0,528.4
NE8,WEEKENDS/HOLIDAY,20.8,19.9,383.1,758.3,811.9,984.6,1192.9,1471.4,1976.9,2155.6,2184.2,2238.9,2327.9,2496.8,2770.0,3029.6,3293.4,3471.9,2498.2,872.4,92.7,3.7,344.3,613.6,1078.0,1640.1,2032.8,2483.4,2544.1,2523.7,2428.9,2433.6,2822.2,3756.7,4265.2,3545.7,2178.2,1511.6,1206.9,651.0
NE9,WEEKDAY,5.9,145.0,1106.0,2205.6,2497.8,1616.9,1153.6,1185.8,1217.3,1128.8,897.2,918.0,1002.7,1931.4,2834.5,1762.6,933.2,653.2,377.1,154.2,31.5,0.2,672.0,1500.9,2380.1,1404.0,702.5,652.6,813.2,893.8,783.2,820.7,922.9,1354.3,2303.6,1854.0,1287.6,1201.0,1017.8,564.2
NE9,WEEKENDS/HOLIDAY,8.2,41.2,490.3,849.6,981.1,1342.6,1411.4,1385.4,1414.8,1343.8,1172.1,1049.1,1034.3,1189.2,1163.7,1108.8,711.1,532.2,348.0,154.1,62.1,0.2,340.4,476.9,727.8,736.7,786.1,796.0,874.1,978.3,898.2,933.0,971.9,1099.6,1198.9,1129.7,1058.3,1083.2,1012.3,535.0
NS10,WEEKDAY,33.5,1260.7,5329.4,9482.0,6369.3,3139.5,2348.4,1916.2,1933.4,1741.4,1465.3,1406.0,1535.6,3015.1,3378.5,1783.5,1232.8,849.7,591.6,226.0,479.1,95.7,866.8,2560.5,2077.9,1058.7,753.2,839.1,1028.1,1220.2,1411.8,1542.2,2050.9,3359.0,6247.0,5573.4,3323.4,3134.1,2915.3,1536.9
NS10,WEEKENDS/HOLIDAY,35.1,609.4,1656.4,2380.8,2802.8,2869.8,2866.4,2687.8,2712.3,2521.2,2184.4,1936.9,1880.7,2146.4,1852.8,1381.8,1084.1,837.4,534.1,214.7,529.7,55.9,354.3,855.2,1081.1,1047.1,971.1,1091.4,1316.0,1660.3,1723.3,1726.7,1865.1,2148.3,2546.7,2538.7,2441.2,2466.8,2577.3,1566.7
NS11,WEEKDAY,44.4,1055.2,4892.7,8626.9,5932.0,2755.9,1850.1,1626.3,1530.3,1483.9,1339.9,1198.0,1413.7,2735.6,3120.5,1880.4,1183.9,965.0,664.5,235.2,414.3,142.0,1218.7,2883.1,2038.2,934.8,791.9,853.0,1107.8,1364.5,1490.2,1659.5,2068.6,3269.1,6432.0,5806.8,3401.9,3131.5,2844.0,1539.2
NS11,WEEKENDS/HOLIDAY,52.1,511.3,1533.2,2361.7,2652.7,2781.6,2573.0,2498.3,2513.1,2462.2,2075.6,1929.3,2065.8,2317.4,2254.8,1621.7,1153.9,954.9,717.0,259.6,498.1,55.7,466.7,1087.6,1105.8,1002.3,966.3,1214.4,1485.6,1867.6,1976.7,1977.1,2128.3,2577.7,2896.6,2970.1,2779.0,2805.7,2785.7,1668.0
NS13,WEEKDAY,85.2,1211.3,4569.4,8974.0,7426.1,3692.5,2498.8,2243.5,2276.6,2299.9,2048.6,2117.2,2314.8,3589.5,3942.0,2638.8,2053.0,2026.4,1348.0,500.6,521.1,167.6,1334.4,3305.0,2763.0,1564.8,1545.2,1631.0,1957.5,2162.2,2305.3,2555.5,3131.0,4950.1,9381.1,7760.0,4321.9,3661.2,3655.5,1986.5
NS13,WEEKENDS/HOLIDAY,88.3,521.2,1660.3,2311.9,2844.6,3168.2,2983.0,2974.1,3149.3,3224.7,2996.6,2778.6,2771.0,2936.6,2771.9,2360.6,2092.8,2012.6,1451.6,540.9,564.3,82.0,505.7,1169.0,1496.2,1695.0,1817.8,2139.8,2502.2,2919.6,2865.7,2945.1,3165.0,3735.9,4099.0,3690.2,3169.4,3006.8,3267.6,2000.9
NS14,WEEKDAY,64.8,718.0,3014.3,5679.4,5244.5,2770.7,1706.9,1391.3,1309.4,1214.0,1068.2,1048.7,1166.0,1697.1,2191.5,1398.9,824.7,814.9,696.6,330.9,273.7,76.6,781.5,1743.3,1137.5,727.4,562.6,590.4,716.9,868.8,899.9,1079.5,1423.0,2370.3,4615.3,3933.5,2397.2,2314.3,2335.6,1191.4
NS14,WEEKENDS/HOLIDAY,77.7,329.4,1035.4,1540.8,1925.1,2196.7,1940.0,1781.3,1706.3,1617.1,1378.1,1315.1,1385.8,1527.9,1416.2,1109.3,767.8,779.9,724.4,327.1,299.0,43.2,285.0,617.9,724.0,732.2,752.7,797.2,913.0,1208.8,1173.7,1189.7,1328.2,1528.6,1781.8,1742.6,1613.0,1796.8,1934.3,1154.1
NS15,WEEKDAY,24.3,224.3,1098.2,2495.9,2615.7,1351.9,1014.1,938.2,1102.9,995.0,997.2,1142.1,1338.9,2902.9,3805.7,1643.4,898.0,821.1,655.1,260.2,86.2,105.4,945.0,3459.0,3828.0,1434.1,688.5,607.9,720.7,857.5,773.5,773.7,905.9,1475.9,2504.5,1949.0,1118.2,1043.6,956.8,444.0
NS15,WEEKENDS/HOLIDAY,21.1,92.3,363.6,650.9,975.9,1145.2,1072.1,994.2,1050.9,1014.7,866.0,859.9,801.2,959.6,887.4,660.7,481.4,427.1,339.1,173.0,101.1,23.6,272.1,676.6,705.9,596.1,521.0,517.1,584.7,732.0,735.4,703.3,814.0,917.7,1035.6,886.0,763.3,758.7,821.0,428.4
NS16,WEEKDAY,53.2,936.4,3237.6,6594.2,6782.6,3709.4,2493.3,2180.5,2141.5,2218.0,2088.5,1974.5,2120.0,3066.5,4016.7,2738.5,1817.0,1785.5,1285.3,529.0,387.8,162.1,1570.6,3455.1,2979.0,1713.3,1563.5,1549.1,1860.8,1955.2,2051.4,2311.4,2716.4,4233.4,8054.4,6266.3,3881.0,3630.7,3481.8,1741.5
NS16,WEEKENDS/HOLIDAY,53.9,419.4,1418.8,1995.0,2613.4,3213.1,2962.4,2860.6,2905.3,2970.1,2570.0,2457.2,2483.1,2743.2,2654.2,2172.7,1668.0,1570.6,1241.6,560.4,512.2,57.6,599.8,1151.2,1611.2,1728.9,1807.8,1952.0,2319.8,2629.3,2678.8,2742.2,2963.3,3423.6,3617.0,3244.8,2888.6,2947.6,3226.3,1894.8
NS17,WEEKDAY,42.4,295.8,1984.5,4953.6,6933.3,3185.1,2030.6,2073.4,2268.9,2626.2,2387.7,2264.7,2409.0,3436.3,4228.200000000001,2773.8,1935.3000000000002,1937.2,1213.1,396.1,154.9,60.3,1235.1999999999998,2986.3,2454.1,1693.6000000000001,1497.5,1662.4,2180.1,2219.4,2194.3,2252.0,2576.5,3766.5,6936.400000000001,5168.4,2903.3,2404.6000000000004,1950.9,882.6
NS17,WEEKENDS/HOLIDAY,47.2,75.9,608.7,1118.7,1808.1,2304.2,2392.1,2617.2,2832.1000000000004,2921.3999999999996,2692.0,2445.7,2418.2,2516.7,2532.8,2093.4,1578.4,1454.6999999999998,1038.5,363.6,195.0,20.9,389.59999999999997,848.2,1363.8000000000002,1600.0,1703.3000000000002,1893.3000000000002,2195.2,2614.2,2410.2999999999997,2413.8999999999996,2523.0,2755.4,2834.7000000000003,2444.2,2000.1999999999998,1865.6,1657.3000000000002,858.3
NS18,WEEKDAY,12.7,170.4,976.0,1830.6,2257.7,1224.2,792.3,740.7,804.0,708.8,607.2,576.4,624.4,955.4,1676.6,894.6,466.1,392.2,239.5,101.6,76.7,35.7,300.1,773.9,1227.5,732.0,385.8,416.2,504.7,574.6,566.5,598.5,657.2,966.8,1656.6,1338.5,1012.4,1091.8,1007.4,540.4
NS18,WEEKENDS/HOLIDAY,9.2,62.3,431.7,599.1,824.3,1070.3,967.6,898.4,893.6,828.6,686.9,640.2,678.2,777.2,752.8,537.9,364.4,281.7,194.9,87.6,97.7,9.8,101.7,273.3,384.8,395.8,379.3,437.3,533.0,637.4,587.9,637.9,698.9,715.3,786.8,811.2,801.3,891.2,966.6,530.4
NS19,WEEKDAY,27.6,296.1,1667.6,3381.0,4539.7,2596.9,1947.7,1918.8,2252.7,2171.8,1886.6,1749.9,1897.6,3112.8,4233.5,2463.3,1532.5,1396.0,870.0,296.7,142.1,130.9,987.3,2617.1,3717.7,1858.2,1460.8,1474.0,1862.3,2013.6,1932.9,1988.9,2185.3,3019.3,4948.7,3680.0,2420.8,2393.1,2188.0,1003.0
NS19,WEEKENDS/HOLIDAY,22.4,86.4,767.0,1149.3,1610.8,2189.6,2294.6,2450.6,2639.6,2622.1,2309.7,2228.4,2271.9,2434.1,2226.1,1839.6,1289.7,1150.6,794.7,311.2,174.4,31.1,394.9,725.7,1294.4,1726.7,1889.9,1892.4,1971.2,2322.9,2203.8,2262.0,2294.4,2545.4,2557.8,2284.4,2014.7,2071.2,2000.9,1007.9
NS2,WEEKDAY,21.3,460.9,2217.4,4288.9,2998.4,1473.0,1064.0,1027.2,1079.3,1105.9,1025.4,1010.8,1193.3,2076.8,2629.1,1465.7,924.2,848.0,552.2,172.5,120.9,91.8,782.4,2091.3,1970.9,926.8,730.8,759.1,900.3,1008.9,1086.0,1199.5,1451.5,2454.5,4421.1,3092.2,2021.5,1629.2,1372.9,528.3
NS2,WEEKENDS/HOLIDAY,17.3,196.2,610.8,899.9,1185.9,1327.0,1410.0,1486.6,1637.3,1643.2,1448.7,1273.4,1329.4,1440.0,1534.3,1226.9,953.6,789.3,555.6,147.4,105.2,30.4,231.2,587.3,965.7,931.3,1024.6,1022.1,1233.3,1500.0,1369.1,1387.9,1637.4,1708.2,1850.6,1671.4,1533.7,1402.3,1267.3,471.3
NS20,WEEKDAY,9.0,54.5,339.7,1077.6,1926.1,1357.3,1378.7,1872.7,2500.1,2320.1,1990.0,2607.0,3038.8,5674.8,6315.4,3403.1,2303.4,2488.3,1095.0,262.9,32.4,112.4,1747.3,4618.4,7150.2,3630.1,2279.1,2211.0,2672.4,2547.7,2127.2,1649.3,1573.7,1832.0,2886.2,2108.4,1080.0,755.1,541.0,252.6
NS20,WEEKENDS/HOLIDAY,13.7,15.9,146.0,386.2,891.9,1232.2,1489.1,2283.9,2229.9,2746.3,2225.4,2220.8,2189.8,1956.8,2261.4,1967.4,1706.0,1817.6,880.3,216.1,109.6,28.1,922.1,1197.3,1946.9,2334.7,2326.3,2358.4,2331.9,2008.0,1714.1,1755.6,1776.8,2026.4,1674.4,1343.8,904.8,668.8,559.6,316.2
NS21,WEEKDAY,73.7,44.3,445.8,1632.8,2580.6,1517.4,1095.6,1454.6,2010.7,1435.2,1379.3,1538.6,1755.3,3002.1,4700.5,2841.3,1776.8,1592.5,1458.1,870.0,43.0,102.0,1067.2,2440.3,4587.3,2626.0,1602.3,1377.3,1529.2,2222.8,1804.7,1463.9,1603.5,2311.8,3336.9,2281.3,1427.7,1485.5,1152.0,359.9
NS21,WEEKENDS/HOLIDAY,92.1,14.3,224.2,562.4,864.3,1209.6,1318.4,1449.0,1593.4,1744.4,1611.4,1646.3,1686.9,1849.2,1738.0,1588.1,1394.4,1433.2,1449.7,937.9,164.7,39.1,554.9,924.6,1257.3,1562.2,1776.1,1907.6,1810.3,2067.0,2024.3,1880.7,2004.0,2318.6,2373.0,1927.1,1312.4,1297.1,1142.0,466.0
NS22,WEEKDAY,26.3,35.2,281.0,696.9,1276.2,1008.6,1255.0,1721.4,2385.0,3571.6,3169.6,3334.4,3786.2,5264.4,6795.8,5206.7,4641.9,5556.7,3678.2,920.0,32.9,54.0,1453.0,3365.6,6077.2,5529.0,4135.8,4191.6,4921.0,3747.2,3321.0,3037.2,2993.4,3526.4,5590.4,3621.9,1709.9,994.4,637.3,289.6
NS22,WEEKENDS/HOLIDAY,35.8,21.0,213.1,375.9,647.9,1348.3,2289.1,3230.8,3789.0,4489.8,4795.6,5485.4,6467.2,7204.0,6939.4,5815.1,4824.4,5257.6,3882.3,1079.4,155.1,22.2,882.0,1718.6,3462.6,6407.7,6577.6,6606.0,6233.3,6253.0,5975.7,5689.6,5418.1,4669.0,4051.3,3010.4,1767.1,1076.7,776.1,469.7
NS23,WEEKDAY,40.7,23.0,179.6,570.3,1027.9,672.0,626.9,859.5,1333.4,2021.9,1775.0,1924.0,2221.8,3163.3,4470.9,3141.7,2884.1,3566.9,3098.8,1083.5,28.0,31.1,678.5,1632.0,3399.0,2871.5,2172.0,2285.0,2876.0,2366.6,2073.7,1921.4,2046.9,2560.9,4654.3,3111.0,1398.3,854.2,597.3,289.5
NS23,WEEKENDS/HOLIDAY,49.0,13.8,124.9,201.3,307.2,496.7,700.6,934.0,1388.4,1886.3,2357.7,2925.3,3237.2,3548.4,3423.1,3118.9,2886.4,3326.1,3070.4,1141.6,122.6,8.7,375.7,778.3,983.2,1848.1,2314.7,2965.9,3315.8,3541.0,3455.2,3138.0,2992.8,2927.6,2790.9,2184.0,1298.2,850.2,698.1,424.6
NS27,WEEKDAY,1.3,5.4,14.0,43.4,74.6,60.3,75.0,233.39999999999998,312.59999999999997,159.6,147.2,168.79999999999998,314.90000000000003,995.5,2215.0,1113.9,482.2,274.6,171.0,67.89999999999999,5.2,0.1,247.0,635.4,2064.5,1143.0,334.59999999999997,212.1,233.7,402.90000000000003,259.9,186.0,181.29999999999998,215.0,235.2,209.7,135.7,85.6,54.8,31.5
NS27,WEEKENDS/HOLIDAY,1.9000000000000001,2.4000000000000004,21.6,25.700000000000003,32.4,37.800000000000004,67.4,105.19999999999999,118.3,127.0,122.1,133.20000000000002,170.60000000000002,206.6,160.10000000000002,144.7,137.6,110.0,95.6,47.0,14.6,0.1,44.300000000000004,128.9,128.5,127.10000000000001,165.7,204.8,247.3,260.8,256.4,241.0,257.7,262.9,244.3,212.79999999999998,173.0,103.30000000000001,72.39999999999999,43.1
NS28,WEEKDAY,0.6,7.4,144.2,27.4,53.9,52.7,61.5,67.6,93.3,90.0,88.9,96.7,113.8,192.3,148.0,131.7,104.9,58.7,49.7,19.0,1.8,0.0,42.8,201.4,125.0,101.3,58.6,73.9,90.1,84.5,83.1,93.4,120.7,118.8,107.1,77.6,61.8,64.5,72.1,27.8
NS28,WEEKENDS/HOLIDAY,1.3,3.8,119.2,32.3,49.0,59.6,217.8,277.3,176.7,124.8,143.1,168.6,348.3,219.3,235.9,166.4,112.9,73.6,51.7,20.9,3.7,0.0,31.7,141.3,185.0,193.7,169.2,172.8,189.8,181.2,160.7,118.2,116.0,122.2,113.1,116.3,99.8,79.2,74.1,32.4
NS3,WEEKDAY,12.3,510.4,2032.2,3473.4,2308.3,1240.0,926.5,895.5,831.3,818.3,676.5,699.8,679.7,925.9,951.0,765.0,499.3,517.6,337.4,135.3,92.5,43.7,399.9,778.7,652.0,539.8,490.2,486.7,583.8,625.5,706.6,781.0,1011.6,1631.5,2870.2,2222.0,1518.7,1187.4,979.3,381.4
NS3,WEEKENDS/HOLIDAY,8.6,193.8,651.1,732.0,957.2,1135.3,1231.3,1298.6,1211.7,1182.3,914.3,933.3,874.3,970.2,965.0,768.9,466.3,353.2,262.8,64.8,72.9,20.0,179.8,403.9,727.8,690.0,674.6,716.3,768.1,865.3,907.6,853.0,905.1,1040.3,1092.0,1016.6,1068.3,1020.4,905.9,332.3
NS4,WEEKDAY,54.7,715.1,3196.5,5895.4,3946.2000000000003,2000.4,1507.2,1566.0,1565.7,1587.5,1549.1999999999998,1512.4,1797.5,3083.9,3503.6000000000004,1928.5,1353.8000000000002,1179.9,788.3,278.4,175.3,279.0,2023.1000000000001,3406.7,1610.7,1072.4,1097.8,1113.8,1349.1,1550.2,1627.2,1781.5,2141.1,3476.2999999999997,6069.599999999999,4851.799999999999,2917.0,2463.2999999999997,2008.9,863.0
NS4,WEEKENDS/HOLIDAY,41.0,285.40000000000003,1029.8999999999999,1492.0,1803.6,1907.3999999999999,1896.2,2064.3,2183.2,2135.4,1960.1,1859.4,1896.5,2120.2,2035.8,1628.8000000000002,1291.7,1101.0,870.5,245.2,150.8,126.3,515.3000000000001,766.1,1171.3999999999999,1231.2,1401.6,1495.3,1722.8,2022.3,2042.6999999999998,2040.6,2123.6,2485.1,2716.6,2654.5,2423.5,2122.7,1835.1,794.9
NS5,WEEKDAY,17.9,772.0,3394.4,6266.1,4105.1,1789.6,1335.0,1245.3,1232.6,1165.0,1060.3,1044.0,1114.2,2131.8,2405.9,1220.8,794.5,751.5,475.0,144.3,219.5,95.4,924.6,2088.6,1311.0,670.8,612.3,665.1,856.5,994.1,1067.5,1202.6,1557.3,2512.4,4787.1,3815.7,2469.1,1994.8,1697.3,734.3
NS5,WEEKENDS/HOLIDAY,12.4,307.6,913.7,1288.3,1769.4,1816.9,1864.8,1720.1,1786.7,1699.4,1398.8,1334.1,1387.6,1534.9,1392.4,1038.2,749.1,694.0,495.3,128.1,166.2,32.7,233.7,591.3,699.0,825.9,828.8,930.9,1187.2,1421.8,1356.8,1407.0,1517.7,1766.1,1992.9,1907.9,1921.2,1790.3,1548.8,618.0
NS7,WEEKDAY,79.0,1004.4,2677.1,2694.8,1174.3,978.5,952.6,775.3,785.4,653.7,630.0,680.4,926.7,1710.4,1727.0,1189.8,881.1,836.8,953.9,311.7,158.0,221.8,780.9,2137.8,2004.2,1067.9,788.0,692.0,697.0,692.1,583.4,710.8,991.5,1364.2,1729.4,1588.3,1135.3,1110.8,1248.5,676.2
NS7,WEEKENDS/HOLIDAY,197.1,407.3,1462.3,1586.6,1051.1,1122.4,959.2,950.2,998.8,1085.8,1066.2,1185.4,1263.8,1833.3,2400.8,1240.4,1115.4,1097.6,943.0,543.2,208.6,177.0,789.0,1109.8,1234.7,958.3,879.0,1185.8,1702.6,1132.7,844.6,842.9,928.4,1146.0,1243.6,1355.7,1272.0,1122.2,1224.3,881.7
NS8,WEEKDAY,45.4,927.8,2966.9,4317.2,2774.3,1666.4,1153.4,1038.7,972.1,927.6,831.9,847.0,965.8,1599.3,1868.3,1221.3,774.0,623.4,423.6,197.4,171.1,95.8,680.0,1394.8,1092.5,725.7,515.1,488.8,550.1,646.7,681.4,763.4,1007.7,1755.6,3047.9,2363.1,1610.6,1345.6,1113.3,583.7
NS8,WEEKENDS/HOLIDAY,80.3,301.4,922.6,1163.3,1244.0,1467.4,1311.1,1280.0,1300.1,1269.9,1098.2,983.7,976.7,1151.6,1145.8,1042.8,762.8,710.0,543.8,328.4,175.4,44.4,296.4,557.3,871.7,715.0,682.8,694.4,752.6,811.3,842.0,830.2,930.7,1183.7,1222.7,1072.9,1123.2,988.7,957.4,556.9
NS9,WEEKDAY,88.9,962.6,3476.3,5787.0,3921.6,2206.2,1631.0,1588.6,1753.0,1818.0,1711.1,1643.2,1916.7,2807.2,3456.9,2268.1,1708.0,1739.0,1222.4,445.7,436.1,375.6,1922.2,3479.5,2780.0,1708.3,1550.2,1649.9,1848.2,1995.4,2020.6,2214.1,2695.3,4260.8,7324.9,6037.4,3664.8,2957.7,2654.0,1481.9
NS9,WEEKENDS/HOLIDAY,114.3,364.9,1182.1,1592.1,1871.9,1977.9,1940.4,2162.1,2488.3,2632.2,2459.2,2435.9,2500.0,2668.3,2684.7,2266.2,2024.4,1923.9,1395.3,556.2,462.4,163.6,910.6,1584.8,1683.8,1785.2,1987.6,2050.1,2336.3,2763.1,2569.0,2522.8,2778.0,3064.6,3417.2,3055.0,2786.1,2336.6,2327.8,1349.2
PE1,WEEKDAY,3.2,53.9,285.9,540.5,500.1,277.9,195.1,181.1,171.3,212.7,149.7,134.5,143.0,174.3,189.0,146.0,74.6,46.8,29.0,14.2,35.4,10.1,55.0,184.1,88.1,70.0,76.8,96.4,126.9,189.2,166.6,167.4,192.6,259.4,420.7,442.4,321.5,261.8,219.9,120.0
PE1,WEEKENDS/HOLIDAY,2.4,25.2,78.9,129.0,228.1,253.6,279.1,241.6,238.7,212.8,177.2,168.2,167.2,187.7,189.2,150.4,78.4,57.1,36.4,18.7,31.3,5.8,15.7,39.6,62.7,88.1,97.1,138.6,161.0,189.6,165.9,190.1,180.6,185.3,224.2,239.6,246.9,238.8,193.3,117.2
